question;A;B;C;answer;answer_abc
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon kado ble, Bob gen yon boul nwa, ak Claire gen yon kado vèt. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Alice ak Bob echanj kado yo. Lè sa a, Alice ak Claire echanj kado yo. Finalman, Claire ak Bob echanj kado yo. Nan fen evènman an, Bob gen ;boul nwa ;vèt prezan ;prezant ble ;boul nwa ;A
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon kado ble, Bob gen yon boul nwa, ak Claire gen yon kado vèt. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Alice ak Bob echanj kado yo. Lè sa a, Alice ak Claire echanj kado yo. Finalman, Claire ak Bob echanj kado yo. Nan fen evènman an, Claire gen ;boul nwa ;vèt prezan ;prezant ble ;prezant ble ;C
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon kado blan, Bob gen yon boul woz, ak Claire gen yon boul nwa. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Alice ak Claire echanj kado yo. Lè sa a, Alice ak Bob echanj kado yo. Finalman, Claire ak Alice echanj kado yo. Nan fen evènman an, Alice gen ;boul nwa ;boul woz ;blan prezan ;blan prezan ;C
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon kado blan, Bob gen yon boul woz, ak Claire gen yon boul nwa. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Alice ak Claire echanj kado yo. Lè sa a, Alice ak Bob echanj kado yo. Finalman, Claire ak Alice echanj kado yo. Nan fen evènman an, Bob gen ;boul nwa ;boul woz ;blan prezan ;boul nwa ;A
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon kado blan, Bob gen yon boul woz, ak Claire gen yon boul nwa. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Alice ak Claire echanj kado yo. Lè sa a, Alice ak Bob echanj kado yo. Finalman, Claire ak Alice echanj kado yo. Nan fen evènman an, Claire gen ;boul nwa ;boul woz ;blan prezan ;boul woz ;B
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon kado vèt, Bob gen yon boul nwa, ak Claire gen yon kado ble. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Alice ak Claire echanj kado yo. Apre sa, Claire ak Bob fè echanj kado yo. Finalman, Alice ak Bob echanj kado yo. Nan fen evènman an, Alice gen ;boul nwa ;vèt prezan ;prezant ble ;vèt prezan ;B
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon kado vèt, Bob gen yon boul nwa, ak Claire gen yon kado ble. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Alice ak Claire echanj kado yo. Apre sa, Claire ak Bob fè echanj kado yo. Finalman, Alice ak Bob echanj kado yo. Nan fen evènman an, Bob gen ;boul nwa ;vèt prezan ;prezant ble ;prezant ble ;C
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon kado vèt, Bob gen yon boul nwa, ak Claire gen yon kado ble. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Alice ak Claire echanj kado yo. Apre sa, Claire ak Bob fè echanj kado yo. Finalman, Alice ak Bob echanj kado yo. Nan fen evènman an, Claire gen ;boul nwa ;vèt prezan ;prezant ble ;boul nwa ;A
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon boul zoranj, Bob gen yon kado violèt, ak Claire gen yon kado wouj. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Claire ak Bob echanj kado yo. Lè sa a, Alice ak Bob echanj kado yo. Finalman, Claire ak Alice echanj kado yo. Nan fen evènman an, Alice gen ;boul zoranj ;koulè wouj violèt ;wouj prezan ;koulè wouj violèt ;B
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon boul zoranj, Bob gen yon kado violèt, ak Claire gen yon kado wouj. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Claire ak Bob echanj kado yo. Lè sa a, Alice ak Bob echanj kado yo. Finalman, Claire ak Alice echanj kado yo. Nan fen evènman an, Bob gen ;boul zoranj ;koulè wouj violèt ;wouj prezan ;boul zoranj ;A
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon boul zoranj, Bob gen yon kado violèt, ak Claire gen yon kado wouj. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Claire ak Bob echanj kado yo. Lè sa a, Alice ak Bob echanj kado yo. Finalman, Claire ak Alice echanj kado yo. Nan fen evènman an, Claire gen ;boul zoranj ;koulè wouj violèt ;wouj prezan ;wouj prezan ;C
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon kado wouj, Bob gen yon boul nwa, ak Claire gen yon kado blan. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Bob ak Claire echanj kado yo. Lè sa a, Bob ak Alice echanj kado yo. Finalman, Claire ak Bob echanj kado yo. Nan fen evènman an, Alice gen ;boul nwa ;wouj prezan ;blan prezan ;blan prezan ;C
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon kado wouj, Bob gen yon boul nwa, ak Claire gen yon kado blan. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Bob ak Claire echanj kado yo. Lè sa a, Bob ak Alice echanj kado yo. Finalman, Claire ak Bob echanj kado yo. Nan fen evènman an, Bob gen ;boul nwa ;wouj prezan ;blan prezan ;boul nwa ;A
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon kado wouj, Bob gen yon boul nwa, ak Claire gen yon kado blan. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Bob ak Claire echanj kado yo. Lè sa a, Bob ak Alice echanj kado yo. Finalman, Claire ak Bob echanj kado yo. Nan fen evènman an, Claire gen ;boul nwa ;wouj prezan ;blan prezan ;wouj prezan ;B
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon kado ble, Bob gen yon kado mawon, ak Claire gen yon kado blan. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Claire ak Alice echanj kado yo. Lè sa a, Bob ak Claire fè echanj kado yo. Finalman, Alice ak Bob echanj kado yo. Nan fen evènman an, Alice gen ;blan prezan ;prezant ble ;mawon prezan ;prezant ble ;B
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon kado ble, Bob gen yon kado mawon, ak Claire gen yon kado blan. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Claire ak Alice echanj kado yo. Lè sa a, Bob ak Claire fè echanj kado yo. Finalman, Alice ak Bob echanj kado yo. Nan fen evènman an, Bob gen ;blan prezan ;prezant ble ;mawon prezan ;blan prezan ;A
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon kado ble, Bob gen yon kado mawon, ak Claire gen yon kado blan. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Claire ak Alice echanj kado yo. Lè sa a, Bob ak Claire fè echanj kado yo. Finalman, Alice ak Bob echanj kado yo. Nan fen evènman an, Claire gen ;blan prezan ;prezant ble ;mawon prezan ;mawon prezan ;C
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon kado jòn, Bob gen yon kado wouj, ak Claire gen yon boul woz. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Claire ak Alice echanj kado yo. Lè sa a, Alice ak Bob echanj kado yo. Finalman, Claire ak Bob echanj kado yo. Nan fen evènman an, Alice gen ;boul woz ;jòn prezan ;wouj prezan ;wouj prezan ;C
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon kado jòn, Bob gen yon kado wouj, ak Claire gen yon boul woz. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Claire ak Alice echanj kado yo. Lè sa a, Alice ak Bob echanj kado yo. Finalman, Claire ak Bob echanj kado yo. Nan fen evènman an, Bob gen ;boul woz ;jòn prezan ;wouj prezan ;jòn prezan ;B
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon kado jòn, Bob gen yon kado wouj, ak Claire gen yon boul woz. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Claire ak Alice echanj kado yo. Lè sa a, Alice ak Bob echanj kado yo. Finalman, Claire ak Bob echanj kado yo. Nan fen evènman an, Claire gen ;boul woz ;jòn prezan ;wouj prezan ;boul woz ;A
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon kado ble, Bob gen yon kado wouj, ak Claire gen yon boul zoranj. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Claire ak Bob echanj kado yo. Lè sa a, Alice ak Claire echanj kado yo. Finalman, Bob ak Alice echanj kado yo. Nan fen evènman an, Alice gen ;boul zoranj ;wouj prezan ;prezant ble ;boul zoranj ;A
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon kado ble, Bob gen yon kado wouj, ak Claire gen yon boul zoranj. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Claire ak Bob echanj kado yo. Lè sa a, Alice ak Claire echanj kado yo. Finalman, Bob ak Alice echanj kado yo. Nan fen evènman an, Bob gen ;boul zoranj ;wouj prezan ;prezant ble ;wouj prezan ;B
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon kado ble, Bob gen yon kado wouj, ak Claire gen yon boul zoranj. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Claire ak Bob echanj kado yo. Lè sa a, Alice ak Claire echanj kado yo. Finalman, Bob ak Alice echanj kado yo. Nan fen evènman an, Claire gen ;boul zoranj ;wouj prezan ;prezant ble ;prezant ble ;C
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon kado blan, Bob gen yon kado ble, ak Claire gen yon kado jòn. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Alice ak Bob echanj kado yo. Lè sa a, Claire ak Alice echanj kado yo. Finalman, Bob ak Alice echanj kado yo. Nan fen evènman an, Alice gen ;jòn prezan ;blan prezan ;prezant ble ;blan prezan ;B
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon kado blan, Bob gen yon kado ble, ak Claire gen yon kado jòn. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Alice ak Bob echanj kado yo. Lè sa a, Claire ak Alice echanj kado yo. Finalman, Bob ak Alice echanj kado yo. Nan fen evènman an, Bob gen ;jòn prezan ;blan prezan ;prezant ble ;jòn prezan ;A
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon kado blan, Bob gen yon kado ble, ak Claire gen yon kado jòn. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Alice ak Bob echanj kado yo. Lè sa a, Claire ak Alice echanj kado yo. Finalman, Bob ak Alice echanj kado yo. Nan fen evènman an, Claire gen ;jòn prezan ;blan prezan ;prezant ble ;prezant ble ;C
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon boul woz, Bob gen yon kado blan, ak Claire gen yon kado ble. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Bob ak Claire echanj kado yo. Lè sa a, Claire ak Alice echanj kado yo. Finalman, Claire ak Bob echanj kado yo. Nan fen evènman an, Alice gen ;boul woz ;blan prezan ;prezant ble ;blan prezan ;B
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon boul woz, Bob gen yon kado blan, ak Claire gen yon kado ble. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Bob ak Claire echanj kado yo. Lè sa a, Claire ak Alice echanj kado yo. Finalman, Claire ak Bob echanj kado yo. Nan fen evènman an, Bob gen ;boul woz ;blan prezan ;prezant ble ;boul woz ;A
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon boul woz, Bob gen yon kado blan, ak Claire gen yon kado ble. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Bob ak Claire echanj kado yo. Lè sa a, Claire ak Alice echanj kado yo. Finalman, Claire ak Bob echanj kado yo. Nan fen evènman an, Claire gen ;boul woz ;blan prezan ;prezant ble ;prezant ble ;C
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon kado ble, Bob gen yon boul woz, ak Claire gen yon kado violèt. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Bob ak Alice echanj kado yo. Lè sa a, Claire ak Alice echanj kado yo. Finalman, Alice ak Bob echanj kado yo. Nan fen evènman an, Alice gen ;boul woz ;koulè wouj violèt ;prezant ble ;prezant ble ;C
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon kado ble, Bob gen yon boul woz, ak Claire gen yon kado violèt. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Bob ak Alice echanj kado yo. Lè sa a, Claire ak Alice echanj kado yo. Finalman, Alice ak Bob echanj kado yo. Nan fen evènman an, Bob gen ;boul woz ;koulè wouj violèt ;prezant ble ;koulè wouj violèt ;B
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon kado ble, Bob gen yon boul woz, ak Claire gen yon kado violèt. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Bob ak Alice echanj kado yo. Lè sa a, Claire ak Alice echanj kado yo. Finalman, Alice ak Bob echanj kado yo. Nan fen evènman an, Claire gen ;boul woz ;koulè wouj violèt ;prezant ble ;boul woz ;A
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon kado ble, Bob gen yon kado wouj, ak Claire gen yon kado vèt. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Alice ak Bob echanj kado yo. Apre sa, Claire ak Bob fè echanj kado yo. Finalman, Alice ak Claire echanj kado yo. Nan fen evènman an, Alice gen ;vèt prezan ;wouj prezan ;prezant ble ;prezant ble ;C
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon kado ble, Bob gen yon kado wouj, ak Claire gen yon kado vèt. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Alice ak Bob echanj kado yo. Apre sa, Claire ak Bob fè echanj kado yo. Finalman, Alice ak Claire echanj kado yo. Nan fen evènman an, Bob gen ;vèt prezan ;wouj prezan ;prezant ble ;vèt prezan ;A
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon kado ble, Bob gen yon kado wouj, ak Claire gen yon kado vèt. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Alice ak Bob echanj kado yo. Apre sa, Claire ak Bob fè echanj kado yo. Finalman, Alice ak Claire echanj kado yo. Nan fen evènman an, Claire gen ;vèt prezan ;wouj prezan ;prezant ble ;wouj prezan ;B
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon boul zoranj, Bob gen yon boul nwa, ak Claire gen yon kado vèt. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Claire ak Bob echanj kado yo. Lè sa a, Bob ak Alice echanj kado yo. Finalman, Bob ak Claire echanj kado yo. Nan fen evènman an, Alice gen ;boul zoranj ;boul nwa ;vèt prezan ;vèt prezan ;C
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon boul zoranj, Bob gen yon boul nwa, ak Claire gen yon kado vèt. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Claire ak Bob echanj kado yo. Lè sa a, Bob ak Alice echanj kado yo. Finalman, Bob ak Claire echanj kado yo. Nan fen evènman an, Bob gen ;boul zoranj ;boul nwa ;vèt prezan ;boul nwa ;B
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon boul zoranj, Bob gen yon boul nwa, ak Claire gen yon kado vèt. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Claire ak Bob echanj kado yo. Lè sa a, Bob ak Alice echanj kado yo. Finalman, Bob ak Claire echanj kado yo. Nan fen evènman an, Claire gen ;boul zoranj ;boul nwa ;vèt prezan ;boul zoranj ;A
Alice, Bob, ak Claire ap fè yon echanj kado elefan blan. Nan kòmansman evènman an, yo chak kenbe yon kado nan yon koulè diferan: Alice gen yon boul nwa, Bob gen yon kado vèt, ak Claire gen yon boul zoranj. Pandan evènman an ap pwogrese, de moun ap fè kado youn bay lòt. Premyèman, Alice ak Bob echanj kado yo. Lè sa a, Bob ak Claire fè echanj kado yo. Finalman, Claire ak Alice echanj kado yo. Nan fen evènman an, Alice gen ;boul zoranj ;boul nwa ;vèt prezan ;boul nwa ;B
