,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
271,L'élève du lycée est allé chez le dentiste.,On lui a dit qu'elle avait besoin d'un appareil orthopédique.,Elle n'était pas heureuse.,Elle a eu des appareils et elle souffrait beaucoup.,Mais ça valait le coup quand elle a vu ses dents droites.,Elle avait hâte de se faire serrer les appareils à chaque visite.,1
272,"Jayne est allée à Alden, New York.",Son oncle avait une ferme là-bas.,Elle aidait à s'occuper des animaux.,Puis elle a aidé à récolter les légumes du jardin.,Jayne a mangé un délicieux repas du fruit de son travail.,Jayne a décidé d'allumer le feu au jardin et de détruire la ferme.,1
273,Seth a travaillé dans une usine de climatisation pendant six ans.,"Un jour, son supérieur convoque toute la direction.",Le superviseur de Seth annonce que l'usine doit fermer.,Seth réalise avec terreur qu'il doit trouver un nouveau travail.,Seth pense qu'il peut trouver un emploi à l'usine de climatisation.,Seth pense que c'est une bonne idée de mettre à jour son CV.,2
274,Amy était en train de conduire à l'école quand sa voiture s'est arrêtée.,Elle a appelé son père.,Il est venu l'informer que la pompe à carburant était en panne.,Ils ont appelé un dépanneur pour remorquer la voiture.,Amy est ensuite allée à l'école.,Amy a ensuite dû aller à l'école à pied.,2
275,Rod a fumé toute sa vie.,"Une nuit, il s'est endormi en regardant la télévision.",Sa cigarette était toujours allumée et est tombée par terre.,Il a pris feu dans son appartement.,Rod est mort dans l'incendie.,Rod était fier de ce qu'il avait fait.,1
276,Barry était excité d'avoir enfin pu voter.,Il est allé au bureau de vote près de chez lui.,"En entrant dans le bâtiment, il a remarqué tous les panneaux de campagne.",Il savait déjà comment il allait voter.,Barry a voté pour lui.,Barry s'est retourné et est rentré chez lui.,1
277,"Un jour, Johnny conduisait et il a senti une étrange bosse.",Il s'est arrêté et a vu que son pneu était crevé!,Il l'a examiné de plus près et a vu qu'il avait écrasé un clou.,Johnny a dû mettre le donut et conduire à un atelier de réparation.,Johnny était très heureux d'avoir eu un pneu crevé.,Ils l'ont réparé et Johnny est rentré chez lui.,2
278,Amy voulait plus d'espace dans sa maison.,Elle a décidé de chercher un nouvel appartement.,Amy a trouvé un nouvel appartement à bon prix près de son travail.,Amy est allée voir l'appartement en personne.,Elle a emménagé dans un appartement plus petit et moins cher.,Amy a signé un bail et emménagé dans l'appartement.,2
279,Mes frères et moi partageons une pizza.,Il ne restait qu'une tranche.,Nous le voulions tous.,"Avant que quelqu'un puisse dire quoi que ce soit, je l'ai léché.",Je dois manger la tranche.,J'ai mangé un hamburger.,1
280,May était un chat d'un refuge que le magasin d'animaux a adopté.,Cathy et sa famille ont visité le magasin d'animaux le jour de l'adoption.,Cathy est tombée amoureuse de May dès qu'elle l'a vue.,"Après avoir demandé à adopter May et avoir été approuvée, Cathy a adopté May.",May et Cathy s'entendaient très bien.,May est sortie et Cathy ne l'a plus revu.,1
281,Monica était une petite fille de huit ans qui aimait tricoter des foulards.,"Un jour, Monica a été invitée à un anniversaire.",Monica n'avait pas d'argent pour acheter un cadeau à son amie.,Monica a décidé de lui tricoter un foulard.,Monica était heureuse de voir son amie admirer le cadeau fait maison.,Monica a tricoté le foulard pour le donner à un orphelinat.,1
282,Le suspect a vu que la porte de la cellule était ouverte.,Il a appuyé dessus et elle s'est ouverte.,"Personne ne le regardait, alors il s'est enfui.",Il est sorti calmement devant le poste de police.,Le suspect a décidé de se rendre.,Personne ne semblait remarquer le suspect.,2
283,Une fille tombe amoureuse d'un garçon et il l'aime aussi.,Elle découvre que leurs parents ne s'entendent pas.,Le garçon et la fille s'aiment tellement.,"Mais, ils ne veulent pas blesser les sentiments de leurs parents, alors ils restent à l'écart.",Mais ils finissent par se retrouver.,Les parents du garçon et de la fille sont très heureux de s'aimer.,1
284,"Un jour, le président des États-Unis est venu dans ma ville.",J'ai fait la queue pendant des heures pour le voir.,Je me tenais devant le podium pendant qu'il prononçait un discours émouvant.,Il m'a serré la main en partant!,J'étais enchantée.,Je m'ennuyais complètement.,1
285,Le père de Jake l'a emmené à son premier match de football.,Ils sont arrivés tôt et avaient de bonnes places.,Ils ont mangé des hot-dogs et bu du soda aussi!,Jake a même vu son joueur préféré pendant le match!,Jake s'est bien amusé au match de football avec son père.,Jake ne s'est pas amusé ce jour-là.,1
286,Je voulais faire quelque chose d'amusant.,Je cherchais quelque chose de bon marché à faire.,J'ai décidé d'aller nager.,J'ai trouvé une plage de lac à visiter.,Je suis allé à la plage.,J'ai décidé de visiter Vegas.,1
287,Amy n'était pas satisfaite de son devoir.,"Au lieu de le rendre, elle a sauté la classe.",Elle est allée dans un café pour réécrire.,Elle a produit un article dont elle était fière.,Amy a commencé à aller à l'école au café.,Amy a eu un A pour le devoir mais elle a des ennuis pour avoir sauté les cours.,2
288,Steve était un charpentier accompli.,Il avait prévu de surprendre sa femme avec une nouvelle pièce.,"Elle voulait un nouveau bureau, alors c'est ce qu'il a décidé de faire.","Il a coupé tout le bois, assemblé le bureau et l'a taché.",La femme de Steve était en liesse à propos du cadeau.,La femme de Steve a demandé le divorce le même jour.,1
289,Je ne crois pas à la chance.,Mais le père de ma copine a cassé un miroir hier.,Il n'a pas passé cinq secondes avant de claquer la porte de la voiture.,"Puis, en allant à l'hôpital, il a heurté un cerf.",Je ne considère plus le golf comme un sport.,"Comme si sa chance ne pouvait pas être pire, l'hôpital était fermé.",2
290,Jon se sentait comme un mauvais père.,"Il travaillait si tard, il manquait souvent ses enfants quand il rentrait à la maison.","Le week-end, il était fatigué et grincheux.","Un samedi, son fils s'est assis sur le canapé et s'est appuyé sur le bras de Jon.",John est allé au cinéma tout seul.,Jon aimait passer du temps avec les enfants.,2
291,Ben marchait dans la rue et a trouvé la fin d'une longue corde.,Il l'a pris et a tiré dessus.,"Il y a plus de cordes, mais pas la fin.",Ben a suivi la corde pour voir où elle allait.,Ben était fasciné par la corde.,Ben est parti courir.,1
292,Juan voulait être un lutteur.,Il a grandi en les regardant à la télévision.,Il s'entraînait tous les jours au sous-sol.,"Finalement, il a été ajouté à de petits spectacles.",Juan a décidé que le lutteur était une aspiration stupide.,Juan a fini par réussir.,2
293,"Dimanche, Tori a découvert qu'elle était enceinte!",Elle a immédiatement appelé son mari pour lui annoncer la bonne nouvelle.,Le mari de Tori était tout aussi excité.,Ils ont discuté des noms de bébé pendant près d'une demi-heure.,Ils ont choisi un prénom de garçon et un prénom de fille.,Tori a dû aller en thérapie parce qu'elle était bouleversée.,1
294,Sara travaille à côté d'une boulangerie.,"Elle est au régime, elle ne pourra jamais y aller.","Un jour, elle remarque que la boulangerie a fermé.","La semaine suivante, un magasin de jus bio sain ouvre ses portes.",Sara a pu alors s'arrêter et acheter de la nourriture.,La nourriture était trop malsaine pour Sara.,1
295,Rufus vient de s'inscrire dans une nouvelle école et il n'y a pas d'amis.,"Au début, il est inquiet et s'inquiète de ne rencontrer personne.","Cependant, un type sympa nommé Ralph se présente à Rufus un jour.",Ils se rendent compte qu'ils sont dans la même classe de chimie.,Ils décident d'être partenaires de laboratoire dans leur classe ensemble.,Rufus est heureux d'avoir un ami en classe de géométrie.,1
296,Tom voulait un ensemble de chimie pour Noël.,Sa mère a dit que c'était trop dangereux pour un petit garçon.,"Tom a demandé un chiot à la place, et sa mère a soudain changé d'avis.","Tom ne comprenait pas pourquoi, mais il s'en fichait.",Il était heureux d'avoir le kit de chimie.,Il était déçu de recevoir le kit de chimie.,1
297,"Tous les matins, les colibris viennent me voir.","Aujourd'hui, en les regardant, ils semblaient agités.",Un oiseau en particulier agissait très territorial.,"Soudain, un grand oiseau noir est arrivé de nulle part.",Il a mangé le colibri territorial facilement.,J'ai tiré sur le rat et j'ai jeté le corps à la poubelle.,1
298,Je jouais dans une pièce de l'école.,Son costume nécessitait une jupe à cerceau.,Je n'ai trouvé aucun cerceau!,Sa mère a décidé de fabriquer les cerceaux elle-même à la maison.,Lo a trouvé le problème de mathématiques.,Lo avait le meilleur costume de la pièce.,2
299,C'était mon premier jour de travail.,Mon manager portait un T-shirt des Beatles.,On a parlé de notre amour pour les Beatles.,Nous sommes devenus de bons amis.,"Plus tard, nous avons décidé de former un petit groupe.","Plus tard, mon manager m'a dit qu'il n'aimait pas les Beatles.",1
300,Tyler est allé à un match de baseball.,Il a vu son équipe favorite!,Son équipe a joué dur.,Son équipe a gagné!,Tyler est tombé en dépression.,Tyler était en liesse!,2
301,La dent de Flora a commencé à faire mal.,"Elle détestait le dentiste, alors elle a essayé de l'ignorer.",La douleur devenait de plus en plus forte.,"Finalement, Flora a dû prendre rendez-vous chez le dentiste.",Elle était excitée parce qu'elle aimait aller chez le dentiste.,Le dentiste a réussi à lui faire sentir sa dent mieux.,2
302,Derek aime beaucoup lire.,Il a lu tous les livres de chez lui.,"Il avait besoin de lire, mais il n'avait pas d'argent.",Derek a une carte de bibliothèque!,Derek n'a plus jamais lu depuis.,Derek lit tout le temps.,2
303,Je suis allé dans un bar avec des amis.,"J'étais fauché, mais je pensais leur tenir compagnie.",Il s'avère qu'ils étaient tous fauchés aussi.,"Aucun de nous n'a acheté quoi que ce soit, et nous avons parlé pendant des heures.",Le bar nous a demandé de partir après un certain temps.,"Après ça, on a décidé d'aller tous au restaurant.",1
304,J'étais à la laverie automatique dimanche dernier.,Il y avait une jolie fille qui faisait sa lessive.,Je suis monté et j'ai commencé à bavarder.,"Elle sourit, mais ne semblait pas intéressée.","Je l'ai laissée seule, mais j'ai continué à la regarder furtivement.",Je lui ai acheté une robe cet après-midi.,1
305,Pat s'est réveillée avec l'envie de faire la moue.,Il a appelé ce matin-là en utilisant une fausse voix malade.,"Même pas une heure après avoir appelé, il reçoit un texto.",Il lui dit que le travail est annulé parce qu'il neige.,Pat est monté dans sa voiture et est parti travailler.,Pat s'est sentie bête de faire semblant d'être malade.,2
306,Greg était en train de faire du vélo pour aller au magasin.,Un bras est sorti d'une ruelle quand Greg est passé.,Greg est tombé du vélo quand il a été poussé au sol.,Il regardait du trottoir un homme s'en aller à vélo.,Greg a porté plainte et ils ont attrapé le voleur.,Greg a été juge du concours de cuisine au chili.,1
307,Johnson n'a jamais beaucoup aimé être dehors.,Sa petite amie lui dit qu'il ne pourra jamais aller en camping.,Johnson décide de prouver qu'elle a tort.,Il fait ses valises et part camper pour un long week-end.,"Il a eu un week-end misérable, mais il a dit à sa copine que c'était super.",Johnson était un passionné de plein air et faisait souvent de la randonnée.,1
308,Jim a perdu son portefeuille qui contenait tout son argent.,Il n'aurait plus d'argent pour nourrir sa famille avant le mois prochain.,"Pendant ce temps, Pete a trouvé un portefeuille sur le parking de la banque.",Il contenait des centaines de dollars et Pete voulait vraiment une nouvelle télé.,Pete a gardé le portefeuille et a donné l'argent à des œuvres de charité.,Pete a gardé le portefeuille et a acheté une nouvelle télé avec l'argent.,2
309,Sally avait une sœur aînée qui était douée pour tout.,"Un jour, elle a dit à sa sœur Mary qu'elle se sentait mal à l'aise.",Mary lui a ri et lui a dit qu'elle avait beaucoup de forces aussi.,Sally se voyait différemment.,Sally pensait que sa sœur était cruelle.,Sally se sentait mieux.,2
310,J'ai dû emmener mon fils aux urgences cet été.,Il jouait au foot avec des amis et a été touché à la tête.,Il s'est ouvert le sourcil et on s'est inquiété qu'il se soit fracturé le visage.,"Heureusement, il n'y avait pas de fracture.",Mon fils est mort et nous l'avons enterré au cimetière.,Il a une cicatrice des points de suture.,2
311,La petite Lorelei a huit mois et elle fait ses dents.,Sa mère a tout essayé pour la calmer.,"Elle a essayé des bagues fraîches pour la dentition, des médicaments et un thé doux et apaisant.","Dans un dernier effort, elle lui donne un biscuit de dentition.",Lorelei s'est calmé après avoir eu le biscuit de dentition.,Lorelei a choisi de recevoir des fleurs.,1
