,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
439,I traveled to Washington DC to visit my boyfriend.,We went to many places around town.,But one place I wanted to go was the White House.,"He took me to the White House, and I was so happy.",We took the tour and enjoyed the history of the place.,We left the White House abruptly and didn't take the tour.,1
440,My son bought a drum set for his one-year-old niece last fall.,"The set had drumsticks, a cymbal, and a seat.",His niece lives in NYC.,"She saw it when she visited, and was thrilled.",She hates music.,She wanted to play the drums.,2
441,Maggie had her first piano recital tonight.,She was very nervous.,When she got on stage she was shaking.,Thankfully she ended up playing perfectly.,Maggie was encouraged to do more.,Maggie gave up the piano.,1
442,Ed liked movie nights with the family.,They would get treats and drinks and huddle around the TV.,They were watching Aladdin tonight.,But Ed fell asleep before it ended.,Ed was happy with the ending.,Ed regretted falling asleep.,2
443,I decided I wanted to sign up for a Christmas club with my bank.,I called the teller and asked when I could do this.,She told me I could come in anytime.,I went in this morning and signed up for the plan.,I'm glad I signed up.,I regret signing up.,1
444,Mac had a vegan friend coming for dinner.,"He groaned, knowing he couldn't make steak or hamburgers.",Then he remembered a recipe for an Alfredo sauce made with cashews.,"To his surprise, the sauce came out creamy and delicious.",He decided to serve meatloaf instead.,They all enjoyed the meal.,2
445,Ryan used to work for mall security.,He often worked the night shift.,"One day, he saw a raccoon in the mall.",He stared at it for hours until it left.,Ryan was blind.,Ryan decided his job was rather dull.,2
446,Johnny's teacher treated the class to homemade snow cones.,The teacher let each student pick a colored syrup topping.,"When his turn came, Johnny got mad when he saw only one color left.",Johnny's teacher asked what was wrong.,Johnny told the teacher he was happy.,Johnny told the teacher he was upset he didn't get more colors.,2
447,Tim had to choose between three girls to date.,He liked all three of them but he needed to make a decision.,He talked to all three of them to see who liked him more.,He eventually went with the girl who wanted to see him more.,Tim is gay.,Tim was satisfied.,2
448,Jill convinced her boyfriend Joe to go look for Geocache with her.,He didn't think it sounded like fun but decided to humor her.,They searched the location where the Geocache was supposed to be.,After more than an hour of searching they were unable to find it.,Jill hoped they would find it soon.,Jill was glad she didn't bring Joe.,1
449,Brigid and her friend Ella both took piano lessons.,Ella's father bought her a very expensive grand piano by a renowned maker.,Brigid's father could only afford to buy her a used upright piano.,But Ella was a foolish and insensitive girl who never practiced.,Ella never became good at piano.,Ella then became a star pianist.,1
450,Dave wanted to buy a gun.,He went to the gun store and asked a lot of questions.,He looked at big guns and small guns.,He decided he wanted to buy a big shotgun.,Dave was against the second amendment.,Dave bought it and enjoyed his purchase.,2
451,Rose took a train to Long Island.,"There, she went to the very tip of the island.",She went to the beach at Montauk Point.,It was cold and windy.,Rose was so warm that she took off her jacket.,Rose shielded her face from the wind.,2
452,Drew was using a typewriter for a special project.,He tried to be careful since he couldn't erase his words.,"However, he ended up falling asleep.",His head landed on the keys and several letters were typed.,Drew was glad his project would be free of any mistakes.,Drew had to start typing the paper over again.,2
453,Sarah has always had a fascination with the night sky.,"Noting her passion, Sarah's father bought her a new telescope.",She was ecstatic.,She went outside every night to diligently view the night sky.,Sarah's father took back the telescope.,Sarah loved her new telescope.,2
454,Kristen was tired of her room.,She needs to move it around for a change.,She hadn't moved it in over four years.,After moving everything she saw a huge stain where her bed covered.,Melanie decided that the room looked perfect now.,She decided to put a rug over the stain.,2
455,My sister moved in with me when she was 35.,She'd been living with a wife beater in a rundown trailer park.,"The man tracked her down to my house one cold, dark night.",He broke into my house while we were sleeping.,We woke up to find him sneaking in through a window.,"He sat down at the table with us, and we all had drinks.",1
456,My parents fell out of love.,I'm not sure when it happened but it seems to have been mutual.,They decided to end things amicably.,Although I'm hurt by this I'm glad they chose what makes them happy.,My parents want to live together.,My parents were to live separate lives.,2
457,Anna was going to have a baby sibling.,Her mom went into the hospital and Anna was hopeful.,"She really wanted a little sister, but not a brother!","When her mother returned home with the baby, Anna was overjoyed.",The new baby was a boy.,The new baby was a girl.,2
458,Monica decided to play Truth or Dare with her friends.,They were all afraid to confess anything and only picked Dare.,The Dares got progressively more elaborate as the day wore on.,Monica dared a friend to steal doritos and the friend did it.,Monica and her friends enjoyed the doritos before the next Dare.,Monica couldn't explain why her friend had stolen the doritos.,1
459,Ray went to a friend's house for a sleepover.,He realized that he had forgotten his toothbrush.,He couldn't even brush his teeth!,"Ray tried to use toothpaste on his finger, but it was no use.","Finally, Ray asked his friend if he had a spare toothbrush.",Ray did a good job brushing his teeth.,1
460,Ellie had a lot of homework to do.,She started with her math homework.,"After she finished that, she wrote a book report.","The last assignment was a study guide, which took her ten minutes.",Ellie felt prepared for her schooling.,Ellie decided to skip school the next day because she was ahead.,1
