,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
480,Bryan se pitao zašto mu ruke svrbe.,Počešljao je ruke dok nisu ostavile ožiljke jer je bilo tako loše.,Napokon je otišao kod doktora i otkrio je da ima otrovni bršljan.,Liječnik mu je dao masti i neke antibiotike.,Bryan je otišao kući u boli.,Bryan je otišao kući olakšan.,2
481,Tony i Mark su bili žestoki rivali na košarkaškom terenu.,Svaki dan nakon škole su se sastajali u lokalnom blacktopu da se igraju.,Uvijek su igrali jedan na jedan.,Uvijek su bili jednaki.,Tony bi raznijela Marka.,Igra je bila vrlo blizu.,2
482,Becky i njene prijateljice odlučili su napraviti neke čokoladne čokolade.,Sastavili su sve sastojke i došli do toga.,Djevojke su se zabavile.,"Kad se slatkiši ohlade, stavljaju ih u vreće.",Djevojke su odlučile da više nikad ne žele praviti čokoladice.,Njeni prijatelji su joj predložili da proda slatkiše na rasprodaji.,2
483,Robin je otišla u teretanu.,Vježbala je dva sata.,Dok je u teretani radila ruke i trbušne mišiće.,Bila je odlučna da se vrati u formu.,Nastavila je vježbati do kraja godine.,Otišla je kući i pojela 3 kutije sladoleda.,1
484,Rachelle je naporno radila da kupi svoj prvi dom.,Bila je vrlo ponosna na svoje postignuće.,"Nažalost, izgubila je posao i na kraju i dom.",Odlučila je da ostane u hotelu i da nađe novi posao.,Bila je sretna kad su se događaji promijenili.,Postala je depresivna.,2
485,Wendy je odvela kćer u voćnjak.,Pokupili su ogromnu gomilu jabuka i donijeli ih kući.,Zajedno su obrijali i čistili jabuke.,Wendy i kći su ih ispekle u ukusnu pitu.,Wendy je imala sjajno vrijeme povezivanje sa svojom kćerkom.,Wendy ne voli jabuke.,1
486,Bill je uštedio sve svoje novčanice za dva tjedna prošlog mjeseca.,Bilo je za nekog seronja iz trgovine.,Donio je sve svoje šanse i kupio je budala.,"Na putu kući, spotaknuo se i pao.",Bill je mislio da je on najsretniji čovjek na svijetu.,Bill je bio tužan kad je vidio da je prljavština prekrivena zemljom.,2
487,Neil je bio u posjeti Rumuniji.,Upravo je stigao i bio je uzbuđen što će vidjeti Transilvaniju.,"Kad je stigao tamo, vidio je prekrasne stare dvorce.",Također je pronašao prijateljske stanovnike.,Neil je odlučio da se nikada ne vrati u Transilvaniju.,Neil je uživao u posjeti Transilvaniji.,2
488,Marc je volio video igre.,Njegova omiljena serija video igara je bila objavljivanje nove igre.,Radio je jako naporno i sakupio sav svoj novac.,Konačno je mogao kupiti igru.,"Nažalost, zakasnio je na utakmicu.","Nažalost, nova video igra je razočarala.",2
489,Prošli tjedan je dvojnik pokušao novi trik.,U pitanju je velika prometna nesreća.,Nešto je pošlo po zlu i jedan od sigurnosnih pojaseva se slomio.,Kaskader je izbačen sa svog mjesta.,Kaskader je bio paraliziran.,Kaskader je to volio.,1
490,"Pamela je bila tako uzbuđena što konačno ima dečka, Ralpha.",Ralph nikada nije slušao što je rekla.,Rijetko je dolazio na vrijeme.,Previše je flertao s drugim djevojkama.,Ralph je onda zamolio Pamelu da se uda za nju.,Pamela je odlučila prekinuti s Ralphom.,2
491,Helen je htjela ići u svemir.,Odlučila je postati astronaut.,Jako je naporno učila.,Prošla je sve testove!,Helen se radovala svojoj prvoj misiji.,Helen se bojala da vidi svemir.,1
492,Prošli tjedan sam se uselila u novi stan.,Imao sam puno stvari za premjestiti.,Trebalo mi je preko 8 sati da sve stvari uđem u stan.,Onda sam morao sve organizirati.,Onda sam spavao najduže u životu.,Spakirala sam sve stvari.,1
493,Hailey se volela igrati s prijateljima.,Svakog tjedna je imala sastanak za igru.,"Jednog dana, Haileyina mama se posvađala s jednom od drugih mama.",Hailey je rečeno da se nikada neće vratiti.,Hailey je bila uzbuđena što će ih sutra vidjeti.,Hailey je plakala kad je pomislila da neće vidjeti svoje prijatelje.,2
494,Maybellein dah je uvijek mirisao na pepermintu.,"I njena kuća, ili barem se tako sjeća.",Do danas čuva peperminte u svojim ormarićima.,Podsjećaju ga na baku i što mu je ona značila.,Mrzi svoju baku.,To je drago sjećanje.,2
495,Jake je otišao na skijanje u planine sa svojim prijateljima.,"Jake nije bio dobar na skijanju, ali je išao.","Jednog dana, svi su se spuštaju niz težak pad.","Ostali su bili dobro, ali Jake je pao i slomio nogu!","Jake je čekao da mu se noga zacijeli, prije nego što je pokušao skijati opet.",Jake je pokušao skijati sljedeći dan.,1
496,Valerie je odlučila da želi naučiti njemački.,Prijavila se na predavanje.,"Kad nije bila na predavanjima, jako je učila.",Uskoro je odlučila vježbati njemački s jednim njemačkim prijateljem.,Valerie je htjela posjetiti Njemačku.,Valerie se nada da će jednog dana živjeti u Italiji.,1
497,Clara je otišla u trgovački centar.,Upoznala je svoju prijateljicu Sally.,Ručali su u tržnom centru.,Kupovali su ostatak dana.,Clara je bila umorna kad je došla kući.,Clara se osjećala vrlo usamljeno.,1
498,Tim je upravo dobio novi telefon.,Izgubio ga je nekoliko sati nakon što ga je uzeo.,Odlučio je da mu treba kovčeg da zaštiti telefon.,Otišao je u lokalnu trgovinu i kupio vodootporni poklopac za telefon.,Timov telefon je uništen kad je prolio vodu na njega.,Tim više nije morao brinuti da će pasti u vodu.,2
499,Gina obitelj stao u odmorištu kraj autoceste.,Gina je izašla i ispružila noge.,Na stanici je bila benzinska pumpa i Burger King.,Gina obično nije voljela krumpiriće Burger Kinga.,Gina je išla autoputom bez svoje obitelji.,Gina je bila tako gladna da su pomfritovi ovaj put bili ukusni.,2
500,Dobio sam poziv kasno jedne noći.,"Mislio sam da je to jedan od mojih prijatelja, pa sam odgovorio.",Žena koja je bila na drugoj liniji mi je bila nepoznata.,Pitao sam tko je i zašto su zvali.,Rekla je da je moja davno izgubljena majka.,Pozdravio sam se s čovjekom na telefonu.,1
501,Nelly blagajnik je imao loš dan u trgovini.,Stalno je radila sitne greške i ljudi su se ljutili.,"Čak je i posljednji klijent bio ljut, a to nije ni bila njena krivica.",Čim je došlo vrijeme za pauzu ona je trčao van.,Nelly je mrzila vanjski svijet.,Svjež zrak je bio upravo ono što je Nelly trebala da joj se pročisti.,2
502,Alecova kći je htjela više blokova za igru.,Alec je mislio da će blokovi razviti njezin znanstveni um.,Alec je kupio blokove s pismima na njima.,Alecova kći je s njima radije izmišljala riječi nego strukture.,Alec i njegova žena odlučili su ići u kino.,Alec je bio sretan što je njegova kći razvila govornu sposobnost.,2
503,Odlučio sam ubiti svog susjeda.,Upala sam mu u kuću usred noći.,Ubio sam ga dok je spavao.,Uhvatila me policija.,Policajac mi je dao značku i učinio me zamjenikom.,Bilo je strašno biti osuđen na doživotni zatvor.,2
504,Tim je kupio gramofon u prodavnici.,Nije imao ploče da svira na njoj.,Pitao je roditelje imaju li.,Dali su mu cijelu svoju kolekciju ploča iz svoje mladosti.,Osjećao se cool i retro kad je svirao ploče na zabavi.,Razbio je rekorde jedan po jedan dok su mu roditelji gledali.,1
505,Amy je htjela da bude zdrava.,Kupila je blender za sokove.,Napravila je ukusne voćne i povrćne smoothies.,Trebalo je 20 minuta da očisti mijesalnik.,Amy je bila odlučna da dobije na težini.,Amy je bila odlučna da smršavi.,2
506,Tina je bila na audiciji za školski plesni tim.,"Nakon što je plesala, instruktor je htio razgovarati s njom.",Rekao je da njene vještine nisu dovoljno dobre da bi u ekipi.,Odmah je napustila sobu za audiciju.,Tina je zadržala suze.,Tina se pridružila srednjoškolskom plesnom timu.,1
507,Sally je bila na pauzi.,Otišla je po taco od taco štand vani.,Shvatila je da je zaboravila novčanik kod kuće.,Jedan je fin čovjek primijetio što se dogodilo i ponudio da plati.,Sally je bila zahvalna na njegovoj ljubaznost.,Sally je plakala ostatak pauze.,1
508,Amy je dobila malu povišicu na poslu.,Iako nije puno novca ona je očekivala.,Šef joj je rekao da će biti na sljedećem ček.,"Kad je dobila ček, nije bilo povišice.",Amy je bila jako uznemirena.,Amy je bila olakšana što nije dobila dodatni novac.,1
509,Jennifer je htjela u školski bend.,Počela je uzimati časove sviranja violončela.,"Napredovala je, ali ne brzo.",Nije se osjećala spremnom da se prijavi u bend.,Jennifer je naporno radila na svojim satovima i ušla u bend.,Jennifer nije imala lekcije sviranja violončela.,1
510,Fred je otišao na plažu sa prijateljima.,Volio je vodu i sunce.,Njegovi prijatelji su priredili zabavu na plaži nakon zalaska sunca.,Fred se napio i onesvijestio se na pijesku.,Fred se prevrnuo i pao s kreveta.,Fred se probudio s mamurlukom.,2
511,Ronnie je neki dan vozio bicikl na posao.,Odjednom je udario u kamen i pao.,"Nije bio ozlijeđen, ali je uništeno odijelo.",I dalje je išao na posao.,Ronniejev šef ga je pohvalio za posvećenost.,Ronnie je dao otkaz čim je došao.,1
512,Burke nema puno prijatelja.,Uvijek se šeta sa zamršenim licem.,"Jednog dana, nepoznat mu kaže da bi se trebao više smijati.",Burke odluči da pokuša da se nasmije.,Burke se ubrzo vraća na gruboću.,Burke voli smetnje od strane stranaca.,1
513,Matt je jednom vozio kući.,Nije obraćao pažnju.,Udario je trkača koji je prelazio cestu i ozlijedio ga.,Matt je bio užasnut i zaustavio se da je provjeri.,Matt je uvijek više obraćao pažnju na cestu nakon toga.,"Matt je igrao sa radioom u autu, tražio bolju stanicu.",1
514,Brian je bio uzbuđen zbog natjecanja.,Veoma je vježbao bubnjeve.,"Da bi izrazio svoju individualnost, na pozornici je nosio suknju.","Kad je završio, dobio je ovacije na stojećem.",Brian je bio vrlo kreativan i hrabar.,Brian nije bio baš kreativan.,1
515,Noć vještica je bila na putu.,Odlučila sam da uređujem svoju kuću.,Otišla sam u dućan i kupila ukrase.,Otišao sam kući i skupio nove predmete.,Voljela sam ukrasiti za praznike.,Mrzila sam uređivanje.,1
516,Nedavno sam dobio unapređenje na poslu.,Ja sam u tvrtki skoro osam godina.,Jako sam se trudio da zaradim ovo unapređenje.,Bila sam tako sretna kad mi je šef ponudio novi posao!,Osjećam da to zaslužujem.,Osjećam da to ne zaslužujem.,1
517,Tia je htjela napraviti nešto za prodaju na sajmu.,Odlučila je napraviti domaći sapun.,Napravila je sapun od glicerina u velikom loncu na kuhinjskoj peći.,Onda je u središte svojih šipki stavila cvjetove.,Tada je Tia napravila lijepe oznake koje je stavila na svaku šipku.,Tia je koristila sapun za pranje svojih prljavih pasa.,1
518,"Jednog dana, policija je istraživala mjesto zločina.",Ne znaju kamo idu.,Moraju provjeriti nešto iza knjižnice.,Tamo su pronašli ključne dokaze.,Policija je pronašla počinitelja i zaključala je.,Policija je organizirala skupštinski događaj kako bi sakupila novac.,1
519,Pat ima test iz matematike.,Tjedan dana se jako uči.,Pat pravi kartice da ih čita u autobusu.,Pat je dobio ocene.,Pat je sretan.,Pat je tužan.,1
520,Marsha se upravo uselila kod svog muža.,"Nikada prije nije kuhala, a to je bio njen posao večeras.",Ona je zamišljala sebe kako kuha fantastičnu hranu.,"Nažalost, spalila je piletinu i prekuhala pirinač.",Marsha je bila oduševljena!,Marsha je bila uništena.,2
521,Solomon nije volio svoje ime.,Mislio je da je to previše staromodno.,"Na razgovoru za posao, ispitivač je pohvalio njegovo ime.",Solomon je sumnjao da je njegovo zapošljavanje povezano s njegovim jedinstvenim imenom.,Solomon je pitao intervjuatora za staromodno.,Solomon je mislio da njegovo ime možda ipak nije tako loše.,2
522,Kelly je jučer dobila novu narukvicu.,Bila je zaljubljena u njega.,"Ali danas je, kad je otišla u kupovinu, izgubila ga.",Sve je tražila.,"Koliko god se trudila, Kelley nije mogla naći svog psa.",Bila je olakšana kad je našla ispod sjedala u autu.,2
523,Moj suprug je veliki fan Star Wars i voli ga.,Trebao sam mu ideju za božićni poklon.,Odlučio sam mu kupiti karte za Ratove zvijezda.,Volio je moj dar za Božić.,Koristio je ulaznice da me odvede na Ratove zvijezda.,"Sa izrazom odvratnosti, bacio je ulaznice u smeće.",1
524,Ben je bio umoran na kraju dana.,Kupac je tražio špagete.,"Ben je bio previše lijen da opere suđe, ali hrana je bila prljava.","Tjedan dana kasnije, restoran je tužen od strane kupca.",Kupac je bio uzdignut od strane posebne usluge.,Kupac je bio ljut.,2
525,Jučer je Stacey vozila na posao.,"Nažalost, veliki terenac je udario u nju.","Srećom, bila je dobro.","Međutim, njen auto je uništen.",Stacey se vratila u auto i odvezla se na posao.,Stacey je rekla policiji što se dogodilo.,2
526,Karen i Diane su bile najbolje prijateljice još od djetinjstva.,"Sada srednjoškolci, oni su počeli razmišljati o koledžu.",Oboje su se prijavili na Cornell i planirali su da stanuju zajedno.,"Karen je primljena, ali Diane nije, što je bilo teško za njih oboje.",Diane je odlučila da mrzi Karen više nego ikad prije.,"Bilo je teško, ali su se složili da idu svojim putem.",2
527,"Nažalost, naša mačka je preminula prije dva tjedna.","Bila je mlada mačka, a mi nismo znali zašto je umrla.",Našli smo je na podu kad smo se probudili ujutro.,Moj muž ju je pokopao u dvorištu.,Jako nam nedostaje.,Kasnije smo joj dali zdjelu mlijeka.,1
528,Reilly je volio ići na sajmove.,ZOO je bio njen omiljeni dio.,Hranila je malu kozu prije nego što je nahranila kravu.,"Koza je pokušavala dobiti još hrane od nje, ali ona je to ignorirala.","Na kraju, koza se naljutila i ugrizla Reillyja.",Reilly je dao kozji dodatnu hranu.,1
529,Moja šogorka Sally je kontaktirala obitelj prošlog mjeseca.,Sally je otuđena od obitelji.,Pobjegla je da se uda i nije bila u kontaktu.,Njen muž je sada u hospiciju.,Sally je postala moja najbolja prijateljica.,Sally je htjela obavijestiti obitelj o stanju svog muža.,2
530,Laura je odlučila letjeti sve do New Yorka.,Letjela je posebno da se frizura.,Željela je da joj frizuru podesi stilist slavnih ličnosti.,"Kad je Laura to napravila, svidjelo joj se.",Laura je cijele nedelje nosila šešir da sakrije kosu.,"Pozdrav koji je Laura dobila, učinio je da se isplati putovati.",2
531,Neil je upravo stigao u Bugarsku.,Voz ga je odveo u centar Sofije.,Bio je zapanjen radom u glavnom gradu.,Bilo je tako lijepo i puno posla!,Neil je mislio da je zemlja prekrasna.,Neil je mrzio svoj put.,1
532,Čovjek je trčao niz stazu u državnom parku.,Došao je do vrata na stazi.,Vrata su bila dovoljno nisko da skočim.,Čovjek je skočio što je više mogao dok je trčao.,Čovjek je skočio preko kapije.,Čovjek je otišao ispod kapije.,1
533,Čekao sam u redu cijeli dan da vidim film koji sam znao da će mi se svidjeti.,Tako sam se veselio da vidim ovaj film.,"Kad sam ušao u kazalište, bio sam tako uzbuđen da se nisam mogao pomaknuti.",Gledao sam cijeli film.,Film je bio super!,Otišao sam nakon prvih 45 minuta.,1
534,Uvijek sam htjela elegantne čarape.,Za moj rođendan ove godine odlučio sam se sam tretirati.,Otišao sam u dućan nakon što sam pročitao neke recenzije.,Jednom sam tamo kupio par koji sam smatrao najboljim.,Stidjela sam se onoga što sam učinila.,Obožavao sam svoje nove čarape.,2
535,Grayson je sakupljao marke od malena.,Sada Grayson treba nešto novca da plati stanarinu.,On misli na svoju kolekciju maraka.,"Nažalost, on ih vodi u zalagaonici za prodaju.",On dobiva puno manje za njih nego što su vrijedni.,Grayson koristi novac od prodaje svojih maraka kupiti gitaru.,1
536,Lance i Adam su bili najbolji prijatelji.,"Kad se Lance pridružio vojsci, Adam se prijavio, previše.",Bili su u istoj jedinici i zajedno su bili raspoređeni.,Lance je dobio metak za Adama.,Adam nikada nije bio u mogućnosti vratiti Lanceu.,Lance nikada nije razgovarao s Adamom opet.,1
537,Ušla sam u stomatološki ured.,"Nakon što je potpisao popis prisutnosti, stomatolog me pozdravio.",Pokazao mi je gdje da sjednem.,"Nakon toga, počeo je operirati moje zube.",Otišao sam od zubara sa potpisanom peticijom.,"Bio sam nervozan, ali me je uvjerio da je sve u redu.",2
538,Tim je oduvijek želio svirati bubnjeve.,Roditelji su mu kupili set za Božić.,Svirao ih je cijelo vrijeme.,Bilo je previše glasno i uznemirilo njegove roditelje.,Timovi roditelji su ubrzo mrzili zvuk trube.,Pripremili su mu prostor u garaži za vježbanje.,2
539,Volim sve što možete jesti buffets.,Nekada je bio ovaj sjajan bife kod moje kuće.,Imala je razne vrste hrane iz cijelog svijeta.,Jedini problem je bio što je bio vrlo skup.,"Zato sam se povremeno zabavljala, a bilo je ukusno!",Uvijek sam jeo tamo kad sam htio uštedjeti novac!,1
540,Kenny je igrao u parku.,"Bio je u džungli, pokušavajući da izvodi trikove.",Previsoko je skočio i pao.,Slomila je ruku na tri mjesta.,Kenny je onda igrao košarku.,Kenny je morao biti odvezen u bolnicu.,2
541,Mag je imala noć bez djece i muža.,Uzela je kupku sa mjehurićima.,Onda je naručila kinesku hranu.,Mag se opustila i gledala filmove cijelu noć.,May je bila vrlo opušteno.,May je imala vrlo stresnu noć.,1
