,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
290,Jon sa cítil ako zlý otec.,"Pracoval tak dlho, že často zmeškal svoje deti, keď prišiel domov.",O víkendoch bol unavený a mrzutý.,Jedného soboty si jeho syn sadol na gauč a opieral sa o Jonovu ruku.,John šiel do kina sám.,Jon rád trávil čas s deťmi.,2
291,Ben kráčal po ulici a našiel koniec dlhého lana.,Zdvihol ho a zatiahol.,"Prišlo viac reťazcov, ale nie koniec.","Ben sledoval šnúru, aby videl, kam to išiel.",Ben bol fascinovaný šnúrou.,Ben šiel behať.,1
292,Juan chcel byť luchador.,Vyrastal pri sledovaní ich v televízii.,Každý deň cvičil v suteréne.,Nakoniec sa dostal do malých výstav.,"Juan sa rozhodol, že byť luchadorom je hlúpa ambícia.",Juan bol nakoniec veľmi úspešný.,2
293,"V nedeľu Tori zistila, že je tehotná!",Okamžite zavolala manželovi a oznámila mu dobrú správu.,Toriin manžel bol rovnako nadšený.,Obaja sa takmer pol hodiny rozprávali o menách detí.,Konečne sa rozhodli pre jedno chlapčenské meno a jedno dievčenské meno.,"Tori musela ísť na terapiu, pretože bola tak rozrušená.",1
294,Sara pracuje vedľa pekárne.,"Je na diéte, takže tam nikdy nemôže ísť.","Jedného dňa si všimla, že pekárňa je zatvorená.",Nasledujúci týždeň sa otvorí obchod so zdravými organickými džúsmi.,Potom sa Sara mohla zastaviť a zohnať jedlo.,Jedlo bolo pre Saru príliš nezdravé.,1
295,Rufus sa práve zapísal na novú školu a nemá tam žiadnych priateľov.,"Najprv sa cíti znepokojený a obáva sa, že sa s nikým nestretne.","Avšak, milý chlapík menom Ralph sa jedného dňa predstavil Rufusovi.","Uvedomujú si, že sú v rovnakej triede z chémie.",Rozhodli sa byť spolu v triede partnermi v laboratóriu.,"Rufus je rád, že má priateľa v triede geometrie.",1
296,Tom chcel na Vianoce sadu z chémie.,"Jeho mama povedala, že je to príliš nebezpečné pre malého chlapca.",Tom si namiesto toho požiadal o šteniatko a jeho mama náhle zmenila názor.,"Tom nechápal prečo, ale nezaujímalo ho to.","Bol šťastný, že dostal chemický súbor.","Bol sklamaný, keď dostal chemický súbor.",1
297,Každé ráno ma na verande navštevujú kolibri.,"Dnes, keď som ich sledoval, vyzerali rozrušení.",Jeden konkrétny vták sa správal veľmi teritoriálne.,Z ničoho nič sa zrazu zrútil veľký čierny vták.,Zjedol teritoriálneho kolibra ľahko.,Zastrelil som krysu a hodil telo do smetia.,1
298,Hral som v školskej hre.,Jej kostým vyžadoval spodnú sukňu.,Nikde som nenašiel obruče!,"Jej mama sa rozhodla, že si doma sama vyrobí obrúčky.",Lo vyriešil matematický problém.,Lo mala najlepší kostým v hre.,2
299,Bol to môj prvý deň v práci.,Môj manažér mal na sebe tričko Beatles.,Obaja sme hovorili o našej láske k Beatles.,Stali sme sa dobrými priateľmi.,Neskôr sme sa rozhodli založiť malú kapelu.,"Neskôr mi môj manažér povedal, že nemá rád Beatles.",1
300,Tyler šiel na baseballový zápas.,Videl svoj obľúbený tím!,Jeho tím hral tvrdo.,Jeho tím vyhral!,Tyler sa dostal do depresie.,Tyler bol nadšený!,2
301,Flora začala bolieť zubom.,"Nenávidela zubára, tak sa to snažila ignorovať.",Bolesť sa zhoršovala.,Nakoniec Flora musela zavolať na zubára.,"Bola nadšená, lebo milovala chodiť k zubárovi.",Zubár jej dokázal zlepšiť zub.,2
302,Derek rád číta.,Čítal všetky knihy v dome.,"Potreboval čítať viac, ale nemal peniaze.",Derek dostal knižničnú kartu!,Derek už nikdy nečítal.,Derek teraz číta stále.,2
303,Išiel som do baru s kamarátmi.,"Bol som švorc, ale myslel som, že im budem robiť spoločnosť.","Ukázalo sa, že všetci boli tiež na mizine.",Nikto z nás si nič nekúpil a rozprávali sme sa celé hodiny.,"Bar požiadal mňa a mojich priateľov, aby sme po chvíli odišli.",Potom sme sa všetci rozhodli ísť do reštaurácie.,1
304,Minulú nedeľu som bol v práčovni.,"Bolo tam aj roztomilé dievča, ktoré si tam pralo prádlo.",Išiel som hore a začal som sa rozprávať.,"Usmiala sa, ale nezdalo sa, že by ju to zaujímalo.","Nechal som ju samú, ale stále som sa na ňu pozeral.",Kúpil som jej tie šaty.,1
305,Pat sa zobudila s nutkaním ujsť z práce.,Takže volal to ráno falošným chorým hlasom.,"Ani hodinu po tom, ako zavolal, dostal správu.","Hovorí mu, že práca je zrušená, pretože sneží.",Pat nastúpil do auta a išiel do práce.,"Pat sa cítil hlúpo, že predstiera, že je chorý.",2
306,Greg išiel do obchodu na bicykli.,"Z uličky sa objavila ruka, keď Greg prešiel.","Greg spadol z bicykla, keď ho strčili na zem.","Z chodníka sledoval, ako muž odchádza na bicykli.",Greg podal policajnú správu a nakoniec chytili zlodeja.,Greg bol porotcom na súťaži v varení chilli.,1
307,Johnson nikdy nemal rád byť vonku.,"Jeho priateľka ho dráždi, že by nikdy nemohol ísť na kemping.","Johnson sa rozhodne dokázať, že sa mýli.",Zbalí si stan a ide na víkend na kemping.,"Mal mizerný víkend, ale povedal svojej priateľke, že bol skvelý.",Johnson bol vášnivý človek na voľnom priestore a často sa prechádzal.,1
308,"Jim stratil peňaženku, v ktorej boli všetky jeho peniaze.",Nemal by viac peňazí na jedlo pre svoju rodinu až do budúceho mesiaca.,"Medzitým, Pete našiel peňaženku na parkovacom mieste banky.",Obsahovala stovky dolárov a Pete naozaj chcel novú telku.,Pete si nechal peňaženku a peniaze daroval na charitu.,"Takže, Pete si nechal peňaženku a kúpil si novou telku.",2
309,"Sally mala staršiu sestru, ktorá bola dobrá vo všetkom.","Jedného dňa povedala svojej sestre Mary, že sa cíti neistá.","Mary sa jej vysmiala a povedala jej, že má aj ona veľa silných stránok.",Sally sa na seba pozerala inak.,"Sally si myslela, že jej sestra je krutá.",Sally sa cítila lepšie.,2
310,Toto leto som musel odviesť syna na pohotovosť.,Hral futbal s kamarátmi a dostal ranu do hlavy.,"Roztrhol si obočie a báli sme sa, že si zlomil tvár.","Našťastie, nebola tam žiadna zlomenina.",Môj syn zomrel a pochovali sme ho na cintoríne.,Má jazvu z stehov.,2
311,Malá Lorelei má osem mesiacov a zuby sa jej začínajú vyvíjať.,"Jej matka sa pokúsila všetko, aby ju upokojila.","Skúšala chladné prsteňky na zuby, lieky a jemný upokojujúci čaj.",V poslednom úsilí jej dáva koláč na zuby.,"Lorelei sa upokojila po tom, čo dostala keks na zuby.",Lorelei si vybrala kvety.,1
312,Bol som v parku.,Prechádzal som sa pri jazere a videl som nejaké kačky.,Rozhodol som sa im hodiť trochu chleba.,Honili ma nahnevaným spôsobom.,Kačky ma veľmi mali radi.,Utekol som pred kačkami.,2
313,Graham chcel selfie paličku.,"Nemal veľa priateľov, ale miloval fotografovanie.",Nakoniec sa odhodlal a kúpil si ho.,Použil ju párkrát a potom na ňu zabudol.,Používal svoj selfie palicu každý deň potom.,Nakoniec ho vyhodil.,2
314,Lewis poznal jaskyňu ako svoju dlaň.,"Za ním kráčalo päť jaskynníkov, ktorí to prvýkrát robili.",Zrazu z temnoty nad nami zletelo niekoľko netopierov.,Všetci ľudia okrem Lewisa utekali späť k vchodu do jaskyne.,Lewis začal tancovať.,"Lewis sa zasmial a povedal im, aby sa báli netopierov.",2
315,Sean a Sara si chceli kúpiť gitaru.,Sean vyzdvihol Saru a išli do obchodu.,Vnútri hrali s niekoľkými rôznymi gitarami.,Sara si vybrala svoju obľúbenú a priniesli ju na pult.,Sara kúpila s nadšením.,Sara sa rozhodla kúpiť Violu.,1
316,"Chris sa tešil, že v piatok pôjde do školy.","Čakal ho ťažký skúšok, na ktorý nebol pripravený.","Keď vo štvrtok šiel spať, bol znepokojený.","Keď sa v piatok ráno zobudil, padol takmer 30 centimetrov snehu!",Bill sa začal pripravovať do školy.,Billovi sa to uľavilo.,2
317,Martha bola hrozná kuchárka a jej priateľ to vedel.,Predstavil ju kuchárskym šou a sledoval ich s ňou.,"Učila sa to, čo sa naučila v seriáloch.","Ako dni plynuli, jej varenie sa pomaly zlepšovalo.",Martha sa po čase stala skúsenou šijačkou.,"Po chvíli bolo všetko, čo Martha uvařila, vynikajúce.",2
318,"Bola tu túlavá mačka, ktorá milovala moju mačku.",Chodil ju vidieť každý deň.,Nakoniec som ho prijala a pustila ho dnu a pomenovala som ho Tokio.,Z ničoho nič sa veľmi ochorie.,Obe mačky boli veľmi zdravé.,"Vzal som ho k veterinárovi, aby ho ošetril a bolo mu lepšie.",2
319,Jedna kancelária v centre mesta mala červený koberec.,"Personál sa sťažoval, že je vždy špinavý.",Ale žiaden z ich vysávačov to nemohol poriadne vyčistiť.,Tak si najali profesionálneho čističa kobercov.,"Skončilo to špinavejšie, ako predtým.",Po čistení koberca vyzeral takmer ako nový.,2
320,Lexi chcela byť zdravá.,Ale chcela horúcu kakao.,"Preto sa rozhodla, že k tomu nedáva cukor.",Horúce kakao chutnalo nudne.,Byť zdravý nie je vždy zábava.,"Milovala šišku, ktorú jedla.",1
321,Anna chcela kuracie krídla.,Priviezla auto až do Buffala.,Tam našla autentickú reštauráciu.,Objednala si tucet horúcich krídel.,"Anna zjedla všetky krídla, keď išla domov.",Anna bola šťastná s jej lasagňou.,1
322,Môj brat sa so mnou minulý týždeň hádzal o ovládač.,Nakoniec sme sa rozhodli rozdeliť jej používanie.,Jedného dňa ho budeme mať každý.,"Môj brat sa potom pohádala, kto by mal mať ten prvý deň.",Nikdy sa nepozerám na televíziu s bratom.,"Súhlasila som, že môj brat použije ovládač ako prvý.",2
323,Ivy letela v malom turistickom lietadle.,Náhle pilot urobil oznámenie.,Lietadlo malo problém s kormidlom a spadlo!,Ivy sa rýchlo postavila do nárazovej pozície.,"Keď sa lietadlo náhle zmenilo, Ivy pocítila vlnu úľavy.","Ivy bola rada, že sa rozhodla letieť.",1
324,"Joey bol študent druhej triedy, ktorý rád maľoval v maľovacích knihách.","Vyrobil väčšinu svojich ceruzok, takže mal iba hnedé a čierne.","Jeho rodičia si mysleli, že Joey je umelec, kvôli jeho zvláštnym farbám.","Jeho dielo viselo na chladničke, aby ho každý obdivoval.",Joey bol na seba hrdý.,"Joey si praje, aby ho jeho rodičia ocenili.",1
325,"John mal zajtra veľkú prezentáciu pre klienta, ale cítil sa nepripravený.","Nie je to tak, že by bol nervózny, keď mal prezentovať.",John sa vždy cítil pohodlne pred davmi.,Tento obsah však nemal žiaden lesk a potreboval vylepšenie.,"John sa rozhodol, že si vezme do práce bagely.",John prepracoval prezentáciu a bola to veľká úspešnosť.,2
326,Fred sa rozhodol hrať na lotériu.,"Miloval hranie, ale nikdy nevyhral.","Včera si kúpil dva lístky,","Keď odišiel domov, zistil skvelé správy.",Fred nevyhral v lotérii.,Fred vyhral v lotérii.,2
327,Gina bola na toaletách na benzínke.,"Chcela si umyť ruky, ale nebolo tam žiadne mydlo.","Pozrela sa do skrine pod umývadlom a dúfala, že nejaké nájde.",Tam tiež nebolo žiadne mydlo.,"Gina ukradla všetko mydlo, ktoré bolo v kúpeľni.",Takže sa musela uspokojiť s umývaním rúk.,2
328,"Keď prišiel čas na jedlo, mama zazvonila.","Otec a Bill poznali ten zvuk, keď ho počuli.",Opatrne sa zbavili práce na záhrade a umyli si ruky.,"Mama bola šťastná, keď konečne prišli do domu.","Potom na nich kričala, aby sa vrátili do práce.",Rodina si sadla a spoločne sa tešila jedlu.,2
329,"Emmyin otec ju zobral, aby si vybrala mačiatko.",Boli spolu v klietke.,Nemohla ich rozdeliť!,"Bolo jej smutné, že si musí vybrať.","Potom jej otec povedal, že si môže nechať obe mačiatka.","Emmy odišla naštvaná, pretože chcela psa.",1
330,Jill chodila na vysokú.,Jill sa veľmi usilovne učila.,Jill prešla všetkými testami.,Jill dostala diplom.,Jill našla peknú prácu.,Jill často jedla fazuľu.,1
331,Jerry sa vždy chcel naučiť hrať na gitaru.,"Bál sa, že je príliš starý na to, aby sa naučil niečo nové.",No rozhodol sa zapísať sa na týždenné hodiny hry na gitaru.,Nakoniec sa stal celkom dobrým gitaristom.,Jerry sa rozhodol hrať na gitaru pre svojich priateľov.,Jerry hodil svoju gitaru do koša.,1
332,Kyle zbieral veľa vecí.,Mal rozsiahlej kolekcii akčných figurín.,Každý deň hľadal nové čísla do svojej zbierky.,Dokázal pridať novú postavu asi raz za mesiac.,Kyle bol naozaj do Marvel hrdinov.,"Kyle si myslel, že Superman je smiešny konštrukcia.",1
333,"Francine si všimla, že všetci jej priatelia majú vysoké podpätky.","Aj keď milovala vzhľad podpätkov, nenávidela ich pocit.","Jedného dňa sa rozhodla, že si na stretnutie s priateľmi oblečie pár rovinových nohavíc.","Všetky jej kamarátky jej komplimentovali, ako dobre vyzerajú.","Francine bola rada, že nosila pohodlné topánky!",Francine znovu otestovala vzorec chýbajúceho genómu.,1
334,"Keď som bol mladý, miloval som sa schovávať a plížiť.","Hral som ho aj vtedy, keď to ostatní nevedeli.",Len som sa schovával a vyskakoval na ľudí.,Robil som to stále na základnej škole.,"Keď som vyrástol, musel som prestať vyskakovať na ľudí.","Ľudia boli veľmi šťastní, keď som túto hru hral bez nich.",1
335,Rachel si prezerala dennú poštu.,Našla list napísaný cudzím jazykom.,Rachel ukázala list svojim priateľom.,Nikto nemohol čítať ani rozumieť tomu listu.,"Rachel nechcela vedieť, čo v tom liste je.",Rachel ho vzala profesorovi jazykov na preklad.,2
336,Deb vyhodili z práce kvôli škrtom.,"Bola veľmi rozrušená a odišla domov, aby sa zamračila.","Jej manžel jej povedal, že všetko bude v poriadku, ale Deb si nebola istá.",Na druhý deň jej manžel dohodol pohovor v jeho práci.,"Deb začala pracovať na tej istej práci, na ktorej pracovala roky.",Dostala tú prácu.,2
337,Bethany mala strach z vlasov na rukách.,Snažila sa ho oholiť.,Vyrástlo to späť do niekoľkých týždňov.,Bola na laserovej depilacii.,"Želala si, aby to vyrástlo späť.",Cítila sa lepšie.,2
338,Ginini rodičia išli do Illinois.,"Gina sedela na zadnom sedadle, rozdrvená svojimi súrodencami.","Čo bolo ešte horšie, bola špičková doba.",Doprava sa pomaly plazila.,Gina vyšla a išla domov.,Gina zatvorila oči a snažila sa zaspať.,2
339,Jedného leta sme so sestrou založili stánok s limonádou.,Bol to prvý mesiac v novom dome a nikoho sme nepoznali.,Len málo ľudí prešlo okolo a ešte menej sa zastavilo.,Starý pastor prišiel od vedľa.,"Kúpil limonádu a urobil to, aby sme sa cítili vítaní v susedstve.",Na zem vylil našu limonádu.,1
340,Bob sa presťahoval z malého mesta do veľkého mesta.,"Bál sa, že sa vždy stratí.","Prvý deň sa stratil, keď sa snažil dostať domov z práce.","Potom si Bob kúpil navigačný systém, aby sa naučil, ako sa dostať okolo.",Bob sa dobre orientoval a nikdy nepoužil navigačný systém.,Navigácia pomohla Bobovi.,2
341,Kelly čítala o hybridných zvieratách na internete.,A videla fotky ligérov.,Bola ohromená ich veľkosťou a silou.,"Ale rozmýšľala, či by mohli žiť v divočine.",Kelly ich videla iba v zoo.,"Kelly si spomenula, keď jej babička ukázala kvety.",1
342,Jorie išla s rodinou navštíviť dom Anny Frankovej v Amsterdame.,Čítala knihu vopred.,Dom jej pripadal dosť malý.,"Jej matka plakala, keď sa pozerala do múzea.","Jorie priznala, že to bolo veľmi emocionálne turné.",Rozhodli sa navštíviť komediálny klub na poschodí.,1
343,Clara odišla domov z práce jedného dňa.,"Potom si uvedomila, že sa sama zamkla von!",Jej kľúče boli na kuchynskom stole.,Musela zavolať svojej mame o pomoc.,Clara mala rada vonku.,Klárin mama mi hneď pomohla.,2
344,Pred pár dňami som tu trochu upratoval.,Rozhodol som sa zbaviť všetkého neporiadku a papierov na stole.,Pod všetkými bol starší list od mojej priateľky.,"Povedala, že sa so mnou chce rozísť.",Bol som nahnevaný a zmätený listom.,Bol som veľmi šťastný z listu.,1
345,Ben bol ženatý so svojou stredoškolskou láskou.,Boli manželia mnoho rokov.,"Jedného dňa si Ben uvedomil, že jeho manželstvo nie je šťastné.",Rozhodol sa mať pomer.,Jeho žena bola na neho hrdá.,Jeho žena to zistila a rozviedli sa.,2
346,"Jeden muž sa s druhým vsadil, že dokáže predbehnúť kačku.",Našli kačku a pozerali sa na ňu.,"Hoci kačica nevedela, čo sa deje, nemrkla.","Avšak, očami si mokrý svojou nictitating membránou.",Nakoniec muž mrkol.,Chcel prehrať stávku.,1
347,Shay odišiel do morského parku.,Tam videla nápis s inzerátom plávania delfínov.,Shay mi dychtivo odovzdala svojich 40 dolárov a obliekla sa.,Potom skočila do bazéna plávať s delfínmi.,Shay sa bavila.,Shay naozaj nemal rád delfíny.,1
348,Lia odišla do Anglicka.,Prešla sa autobusom.,Turné sa zastavilo v Stonehenge.,"Lia vystúpila z autobusu, aby sa pozrela.",Lia nenávidela ísť do Anglicka.,Lia urobila veľa fotiek Stonehenge.,2
349,Pil som pohár džúsu.,Môj pohár sa rozlil na pulte.,Hľadal som niečo na vyčistenie splachu.,Našiel som balík papierových uterákov.,Vyčistil som neporiadok.,Nechala som neporiadok a urobila som sendvič.,1
350,Arthur a jeho priatelia sa spolu bavili.,Pili pivo a rozprávali sa.,Zrazu sa nám skončilo pivo.,Arthur nechcel poslednú.,"Arthur mal dobrý pocit, že si vzal aj poslednú.",Arthur si objednal ďalšie kolo pre svojich priateľov.,2
351,"Hester vždy milovala, ako jej vlasy vyzerajú rovno.",Jedného dňa bola pozvaná na otvorenie umeleckej galérie.,"Rozhodla sa, že si pre túto udalosť vyprostojí vlasy.","Jej priatelia jej komplimenty, ako dobre vyzerá.",Hester je hrdá na svoj vzhľad.,Hester si oholila hlavu.,1
