,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
453,Sikuzote Sarah alivutiwa na anga la usiku.,"Baba ya Sarah alipotambua kwamba Sarah anapenda sana kusoma, alimnunulia darubini mpya.",Alikuwa na furaha sana.,Kila usiku alienda nje kutazama anga la usiku kwa bidii.,Baba ya Sarah alirudisha darubini.,Sarah alipenda darubini yake mpya.,2
454,Kristen alikuwa amechoka na chumba chake.,Anahitaji kuhamisha kwa ajili ya mabadiliko.,Alikuwa si kuhamishwa yake katika zaidi ya miaka minne.,Baada ya kuhamisha kila kitu aliona doa kubwa ambapo kitanda chake kufunikwa.,Melanie aliamua kwamba sasa chumba hicho kilionekana kuwa bora kabisa.,Aliamua kufunika doa hilo kwa kitambaa.,2
455,Dada yangu alihamia kuishi nami alipokuwa na umri wa miaka 35.,Alikuwa akiishi na mwanamume aliyempiga mke wake katika nyumba ya kukokotwa ya magari.,Mtu huyo alimfuatilia hadi nyumbani kwangu usiku mmoja wa baridi na giza.,Alivunja nyumba yangu tulipokuwa tukilala.,"Tulipoamka, tulimkuta akiingia kwa siri kupitia dirisha.","Aliketi kwenye meza pamoja nasi, na sote tukanywa vinywaji.",1
456,Wazazi wangu waliachana.,Sijui ni lini lilitokea lakini inaonekana kuwa lilitokana na ushirikiano.,Waliamua kumaliza mambo kwa amani.,Ingawa nimeumizwa na hili nafurahi kwamba walichagua kile kinachowafanya wawe na furaha.,Wazazi wangu wanataka kuishi pamoja.,Wazazi wangu walipaswa kuishi maisha tofauti.,2
457,Anna angekuwa na ndugu na dada.,Mama yake alienda hospitalini na Anna alikuwa na matumaini.,"Alitaka sana dada mdogo, lakini si ndugu!","Mama yake aliporudi nyumbani na mtoto, Anna alikuwa na shangwe nyingi.",Mtoto huyo mpya alikuwa mvulana.,Mtoto huyo mpya alikuwa msichana.,2
458,Monica aliamua kucheza mchezo wa Truth or Dare pamoja na rafiki zake.,Wote waliogopa kukiri chochote na tu kuchaguliwa Dare.,Majaribio yalipata kuwa yenye utata zaidi kadiri siku ilivyopita.,Monica alimwomba rafiki yake kuiba doritos na rafiki yake akafanya hivyo.,Monica na marafiki zake walifurahia doritos kabla ya Kikao kifuatacho.,Monica hakuweza kueleza kwa nini rafiki yake aliiba doritos.,1
459,Ray alilala kwa rafiki yake.,Alitambua kwamba alikuwa amesahau mswaki wake.,Hangeweza hata kusafisha meno yake!,"Ray alijaribu kutumia dawa ya meno kwenye kidole chake, lakini haikufaulu.","Mwishowe, Ray alimwuliza rafiki yake ikiwa ana mswaki wa ziada.",Ray alifanya kazi nzuri ya kusafisha meno yake.,1
460,Ellie alikuwa na kazi nyingi za shule za kufanya.,Alianza kufanya kazi za shule za shule za hisabati.,"Baada ya kumaliza kusoma, aliandika ripoti ya kitabu.","Mgawo wa mwisho ulikuwa mwongozo wa funzo, ambao ulimchukua dakika kumi.",Ellie alihisi kwamba alikuwa tayari kwa ajili ya shule yake.,Ellie aliamua kutohudhuria shule siku iliyofuata kwa sababu alikuwa mbele.,1
461,Don alipenda vitabu vya vichekesho.,Kwa kawaida alikusanya matoleo ya hadithi zake alizopenda.,Kadiri alivyoendelea kukua ndivyo alivyozidi kupenda vichekesho.,Aliamua kwamba alitaka kuanzisha kampuni yake ya vitabu vya katuni.,"Aliliita ""Dhani ya Don"".",Don alitupa vichapo vyake vya kuchapisha katika takataka.,1
462,Arnold aliogopa popo.,"Alifikiri kwamba ikiwa wangemuma, angegeuka kuwa mchawi.",Siku moja aliona popo katika bafu yake.,Aliogopa sana hivi kwamba akaanza kupiga mayowe.,Arnold alichukua umwagaji wa kupumzika na ngumi.,popo huyo aliruka moja kwa moja kuelekea chanzo cha kilio hicho.,2
463,Annabelle hupenda kuimba.,Yeye huimba katika kwaya ya shule yake.,Mary aliona sauti nzuri ya Annabelle.,Mary alimwomba Annabelle awe katika bendi yake.,Annabelle alikubali na alifurahi kupata nafasi hiyo.,Annabelle aliudhika sana.,1
464,Uki alikuwa akisafiri Afrika.,"Usiku mmoja, aliumwa na mamba mweusi.",Uki alipiga mayowe kwa maumivu!,Alipelekwa haraka hospitalini.,Daktari alimwagiza anywe maji mengi.,Walimpa dawa ya kuua ambayo iliokoa uhai wake.,2
465,Sean hakuwa na makao.,Aliomba-omba pesa barabarani.,"Kwa juma moja, hakuna mtu aliyempa pesa.",Alikuwa na njaa sana.,Sean aliamua kwenda kwenye makao ya watoto.,Hatimaye Sean alihamia nyumba kubwa.,1
466,Wenyeji wawili walikubali kutayarisha chakula cha jioni pamoja.,Kila mmoja wao alienda kutafuta viungo.,Wa kwanza alirudi akiwa na buti iliyovunjika.,Yule wa pili alirudi akiwa na makapi mengi.,Waliamua kwamba hawangeweza kutayarisha chakula.,Wale waenda-nyumba wawili walikula cheeseburgers zao.,1
467,Judy na Bill walikuwa wakijitayarisha kula chakula cha jioni pamoja na wazazi wao.,Judy hufanya mkate uliokaangwa na viazi na mikate iliyo na mchuzi.,Bill anaweka meza na kuanza kucheza muziki wa sauti.,"Mngojaji anapopiga kengele, ni wazazi wao.",Judy na Bill hawakuwa tayari kabisa.,Judy na Bill walikuwa wamejitayarisha vizuri.,2
468,Sal aliumia mguu wake mkewe alipomkwaza kwa bahati mbaya.,Alihisi vibaya sana hivi kwamba alimhudumia kwa mikono na miguu.,Alimnunulia chakula na kumpa ujumbe.,Sal alipenda kutazamwa sana.,Sal alikuwa na hasira kali kumwelekea mke wake.,Mwishowe mguu wa Sal ulipona.,2
469,Rebecca alikutana Jake wakati wote wawili walikuwa na umri wa miaka sita.,Wakawa marafiki wakubwa na wakakua pamoja.,"Walipokuwa na umri wa miaka 13, familia ya Jakels ilihama.",Alimwahidi Rebecca kwamba atarudi kumchukua.,Familia ya Jake ilihamia karibu na Rebecca miaka mitatu baadaye.,Rebecca na Jake wote wawili walifanya jaribio la wimbo wa muziki.,1
470,Mwishoni mwa juma moja tulitaka kwenda kutazama sinema pamoja na watoto.,Walikuwa na sinema mbili ambazo walitaka kuona.,Kwa hiyo tukaamua kugawanya na kutawala.,Watoto wawili nami tulihudhuria moja na mume wangu na mwana wetu mwingine.,"Baada ya hapo, tulitengana.",Vikundi vyote viwili vilifurahia sana kutazama sinema walizozihitaji.,2
471,Dada ya Amy alimpeleka ufuoni ili kucheza mchezo wa kuteleza kwenye bahari wakati wa likizo yake.,Amy alivaa haraka nguo zake za maji.,Mwalimu alikuwa mwenye subira wakati Amy alipokosa kufahamu mambo.,Hatimaye wakati wa Amy kujaribu kwa kujitegemea ukafika.,Amy aliamua kwenda kuogelea.,Amy alishangaa kwamba alifanya kazi vizuri.,2
472,Kay alijijengea mtumbwi.,"Alitumia mbao za mbao zilizochakaa, na misumari.",Alifanya kazi kwa bidii juu yake spring wote.,"Alipofika majira ya kiangazi, alijaribu kuifanyia majaribio kwenye ziwa.",Kay alipanda.,Kay alitumia mtumbwi huo kama kuni.,1
473,Max alikuwa mvulana mwenye akili nyingi.,Lakini angepotea katika mawazo yake yenye nguvu.,"Hata alipojitahidi kadiri gani, alijikuta akiota ndoto za mchana.",Max hakufanya vizuri sana shuleni.,Max alishindwa kwa kuendelea.,Mwalimu wa Max amepongeza ubunifu wake.,1
474,Gina alikuwa kwenye mazishi ya babu yake.,"Gina alitazama marafiki wake wakitoa maelezo, na kusimulia hadithi kumhusu.",Hadithi hizo zilikuwa zenye kuchekesha na zenye kupendeza.,Gina alipata nafasi ya kumwona babu yake kwa njia tofauti.,Alijua kwamba angekumbuka mume wake milele.,Alitambua jinsi maisha yake yalivyokuwa yenye kuchosha.,1
475,Ashley amekuwa mgonjwa siku nzima.,Anahisi kama atakata tamaa.,Anamwuliza bosi wake kama anaweza kwenda nyumbani kwa siku hiyo.,Msimamizi wake anamruhusu aondoke kazini.,Ashley alienda kuteleza.,Ashley alienda nyumbani na kulala ili apate nafuu.,2
476,Marley hulala vibaya kila usiku.,Anaamua kwamba anahitaji kitanda kipya.,Alienda kwenye duka lililokuwa karibu zaidi lakini hakupata kitanda alichokipenda.,Alimwambia mama yake kuhusu matatizo yake ya kulala.,Mama yake alimpeleka kwa mtaalamu wa usingizi.,Mama yake alimpa saa ya kuamsha.,1
477,Joe ni mwandishi wa habari mwenye kutamaniwa.,Lakini amekuwa akihisi kukasirishwa sana na vyombo vya habari.,"Alifikiria kurudi shuleni, lakini akaamua kutoenda.","Hatimaye, alipata kazi yenye mshahara mnono.",Joe hakuweza kupata kazi.,Joe alithamini na kisha akaenda kazini.,2
478,Lizzy anaishi kwenye kisiwa fulani katika maeneo ya kitropiki.,Kila siku wao huenda kwenye shamba la ndizi na kupata baadhi.,Leo Lizzy alitaka kuchuma ndizi zake mwenyewe.,Alipanda mti huo mrefu na kutambua jinsi makundi hayo yalivyokuwa makubwa.,Lizzy aliamua kwamba hapendi ndizi.,Lizzy alihitaji msaada ili kuondoa ndizi.,2
479,Katika mwaka wa 1997 niliendesha basi la zamani.,"Kikundi cha mahali hapo kilikodi basi la usafiri wa umma la 1957, lililopakwa rangi za kale.",Nilipanda basi hilo lilipokuwa likisafiri kwenye vitongoji vya Boston.,Nilipiga picha nyingi.,Ninaogopa mahali pa juu.,Nilifurahia sana!,2
480,Bryan alijiuliza kwa nini mikono yake ilikuwa ikiwasha.,Alijikwaruza mikono yake mpaka ikawa na makovu kwa sababu ilikuwa mbaya sana.,Hatimaye alienda kwa daktari na akagundua kwamba alikuwa na sumu ya ivy.,Daktari alimpa dawa za kuzuia magonjwa.,Bryan alienda nyumbani akiwa na maumivu.,Bryan alienda nyumbani akiwa ametulia.,2
481,Tony na Mark walikuwa wapinzani wakali kwenye uwanja wa mpira wa vikapu.,Kila siku baada ya shule walikutana kwenye baa ya karibu ili kucheza.,Walikuwa wakicheza moja kwa moja.,Sikuzote walikuwa na usawa.,Tony angeua Mark.,Michezo hiyo ilikuwa na matokeo ya karibu sana.,2
482,Becky na rafiki zake waliamua kutengeneza peremende.,Walipata viungo vyote pamoja na wakafika.,Wasichana walifurahia sana.,Sukari ilipoanza kupoa waliziweka katika mifuko.,Wasichana hao waliamua kwamba hawataki kutengeneza tena peremende.,Marafiki wake walimshauri auze peremende hizo katika mnada wa kuoka.,2
483,Robin alienda kwenye mazoezi.,Alifanya mazoezi kwa muda wa saa 2.,Alipokuwa kwenye mazoezi alifanya mikono na misuli.,Aliazimia kuwa na afya nzuri.,Aliendelea kufanya mazoezi kwa mwaka mzima.,Alienda nyumbani na kula katoni tatu za aiskrimu.,1
484,Rachelle alifanya kazi kwa bidii ili kununua nyumba yake ya kwanza.,Alijivunia sana mafanikio yake.,"Kwa kusikitisha, alipoteza kazi yake na hatimaye, nyumba yake.",Aliamua kukaa katika hoteli na kutafuta kazi mpya.,Alifurahi wakati mambo yalipobadilika.,Alipatwa na mshuko wa moyo.,2
485,Wendy alimchukua binti yake kwenda kwenye bustani ya matunda.,Waliokota kundi kubwa la matofaa na kuyaleta nyumbani.,Walipunguza na kusafisha matofaa pamoja.,Wendy na binti yake waliwaoka na kuwafanya kuwa keki tamu.,Wendy alifurahia sana kuwa na uhusiano wa karibu pamoja na binti yake.,Wendy hapendi matofaa.,1
486,Bill aliweka pesa zake zote za mfukoni kwa wiki mbili mwezi uliopita.,Ilikuwa kwa ajili ya mvivu kutoka duka.,Alileta nafasi yake yote na kumnunua mchezaji huyo.,Alipokuwa akitembea kuelekea nyumbani alijikwaa na kuanguka.,Bill alifikiri kwamba alikuwa mtu mwenye bahati zaidi aliye hai.,Bill alihuzunika kuona mnyama huyo akiwa amefunikwa na udongo ardhini.,2
487,Neil alikuwa akitembelea Rumania.,Alikuwa tu amefika na alikuwa na msisimko wa kuona Transylvania.,"Alipofika huko, aliona majumba maridadi ya kale.",Pia alipata wenyeji wenye urafiki.,Neil aliamua kutorudi kamwe Transylvania.,Neil alifurahia kutembelea Transylvania.,2
488,Marc alipenda michezo ya kompyuta.,Mfululizo wa michezo yake ya video aliyoipenda zaidi ulikuwa ni kutolewa kwa mchezo mpya.,Alifanya kazi kwa bidii na kuweka akiba ya pesa zake zote.,"Hatimaye, aliweza kununua mchezo huo.","Kwa kusikitisha, alikuwa amechelewa kwenda kwenye mchezo wa mpira wa miguu.","Kwa kusikitisha, mchezo huo mpya wa video haukufaulu.",2
489,"Juma lililopita, mtu mmoja alijaribu kufanya jambo jipya.",Ilihusisha aksidenti kubwa ya gari.,Jambo fulani lilikosa kwenda sawa na moja ya vifungo vya usalama vikavunjika.,Mchezaji huyo alitupwa kutoka kwenye kiti chake.,Mchezaji huyo wa kuigiza alikuwa amepona.,Mchezaji huyo aliipenda sana.,1
490,"Pamela alifurahi sana kuwa na rafiki wa kiume, Ralph.",Ralph hakumsikiliza kamwe.,Mara chache alifika kwa wakati.,Alicheza-cheza na wasichana wengine kupita kiasi.,Kisha Ralph akamwomba Pamela wafunge ndoa.,Pamela aliamua kuvunja uhusiano wake na Ralph.,2
491,Helen alitaka kwenda angani.,Aliamua kuwa mwanasayansi wa anga za juu.,Alijifunza kwa bidii sana.,Alipita mitihani yote!,Helen alitazamia kwa hamu mgawo wake wa kwanza.,Helen aliogopa sana kuona anga la nje.,1
492,Nilihamia katika nyumba mpya juma lililopita.,Nilikuwa na vitu vingi vya kuhamisha.,Ilinichukua zaidi ya saa 8 kuingiza vitu vyote ndani ya nyumba yangu.,Kisha nikalazimika kupanga mambo.,Kisha nikalala kwa muda mrefu zaidi kuliko nilivyowahi kulala katika maisha yangu yote.,Nilifunga tena vitu vyangu vyote.,1
493,Hailey alipenda kucheza na rafiki zake.,Alikuwa na rafiki wa kucheza naye kila juma.,Siku moja mama ya Hailey alibishana na mmoja wa mama wengine.,Hailey aliambiwa kwamba hawatarudi tena.,Hailey alifurahi kuwaona wote tena kesho.,Hailey alilia alipofikiria kwamba hangeweza kuwaona tena rafiki zake.,2
494,Pumzi ya Maybelle sikuzote ilinuka kama asali ya pilipili.,"Nyumba yake ilifanya vivyo hivyo, au angalau ndivyo anavyokumbuka.",Hadi leo yeye huweka mimea ya pilipili katika kabati lake.,Zinamkumbusha nyanya yake na jinsi alivyompenda.,Anamchukia nyanya yake.,Ni kumbukumbu nzuri.,2
495,Jake alienda safari ya ski milimani pamoja na marafiki zake.,Jake hakuwa mzuri sana katika kuteleza kwenye ski lakini akaenda hata hivyo.,"Siku moja, wote walikuwa wakishuka mteremko mgumu.",Wavulana wengine walikuwa sawa lakini Jake akaanguka na kuvunja mguu wake!,"Jake alingoja mguu wake upone, kabla ya kujaribu kuteleza tena.",Jake alijaribu tena kuteleza kwenye theluji siku iliyofuata.,1
496,Valerie aliamua kwamba alitaka kujifunza Kijerumani.,Alijiandikisha katika darasa la kufundishwa.,"Alipokuwa nje ya darasa, alijifunza kwa bidii sana.","Punde si punde, aliamua kufanya mazoezi ya kuzungumza Kijerumani pamoja na rafiki yake Mjerumani.",Valerie alitaka kutembelea Ujerumani.,Valerie anatumaini kuishi Italia siku moja.,1
497,Clara alienda kwenye maduka makubwa.,Alikutana na rafiki yake Sally.,Walikula chakula cha mchana katika duka la ununuzi.,Walifanya ununuzi siku nzima.,Clara alikuwa amechoka alipofika nyumbani.,Clara alihisi upweke sana.,1
498,Tim alipata simu mpya.,Alikuwa imeshuka saa chache wakati ndani ya kupata hiyo.,Aliamua kwamba alihitaji sanduku la kuwekea simu yake.,Alienda kwenye duka la karibu na kununua mkoba wa simu usioweza kupenywa na maji.,Simu ya Tim iliharibika alipoimwaga maji.,Tim hakuhitaji kuwa na wasiwasi kuhusu kuanguka ndani ya maji tena.,2
499,Familia ya Gina ilifika kwenye kituo cha kupumzika kwenye barabara kuu.,Gina aliondoka na kunyoosha miguu yake.,Kwenye kituo hicho kulikuwa na kituo cha mafuta na Burger King.,Kwa kawaida Gina hapendi friji za Burger King.,Gina alitembea barabarani bila familia yake.,Gina alikuwa na njaa sana hivi kwamba wakati huu friji ilikuwa na ladha nzuri.,2
500,Nilipokea simu usiku mmoja.,"Nilifikiri ni mmoja wa rafiki zangu, hivyo nikajibu.",Mwanamke aliyekuwa kwenye simu nyingine hakuwa wa kawaida kwangu.,Nilimwuliza ni nani na kwa nini walikuwa wakipiga simu.,Alisema kwamba alikuwa mama yangu aliyepotea zamani.,Nilimwambia kwaheri yule mtu kwenye simu.,1
501,"Nelly, mhudumu wa duka alikuwa na siku mbaya.",Aliendelea kufanya makosa madogo na watu walikuwa wakikasirika.,Hata mteja wake wa mwisho alikuwa na hasira na haikuwa hata kosa lake.,Mara tu ilipokuwa wakati wa mapumziko yake yeye dashed nje.,Nelly alichukia kuwa nje.,Hewa safi ndiyo hasa ambayo Nelly alihitaji ili kusafisha akili yake.,2
502,Binti ya Alec alitaka vipande zaidi vya mawe vya kucheza.,Alec alifikiri kwamba vitalu vya mawe vingemsaidia kuboresha akili yake ya kisayansi.,Alec alinunua vigae vilivyoandikwa barua.,Binti ya Alec alitumia maneno badala ya miundo.,Alec na mke wake waliamua kwenda kutazama sinema.,Alec alifurahi kuona binti yake akizidi kuwa na uwezo wa kuongea.,2
503,Niliamua kumuua jirani yangu.,Niliingia nyumbani kwake usiku wa manane.,Nilimwua alipokuwa amelala.,Nilipatwa na polisi.,Ofisa huyo wa polisi alinipa beji na kunifanya niwe msaidizi wa polisi.,Ilikuwa aibu sana kuhukumiwa kifungo cha maisha gerezani.,2
504,Tim alinunua kinanda cha rekodi katika duka la vitu vilivyotumika.,Hakuwa na rekodi yoyote ya kucheza juu yake.,Aliwauliza wazazi wake kama walikuwa na yoyote.,Walimpa rekodi zao zote za muziki wa utotoni.,Alihisi kuwa mwenye kipawa na wa zamani alipocheza rekodi kwenye karamu.,Alivunja rekodi moja baada ya nyingine wazazi wake wakitazama.,1
505,Amy alitaka kuwa na afya nzuri.,Alinunua kifaa cha kuyeyusha vinywaji.,Aliandaa vinywaji vyenye ladha ya matunda na mboga.,Ilichukua dakika 20 kusafisha mashine ya kuyeyusha.,Amy aliazimia kuongeza uzito.,Amy aliazimia kupunguza uzito.,2
506,Tina alijaribu kucheza dansi katika timu ya shule ya sekondari.,"Baada ya kucheza dansi, mwalimu alitaka kuzungumza naye.",Alisema kwamba ujuzi wake haukutosha kwa ajili ya timu.,Mara moja aliondoka kwenye chumba cha ukaguzi.,Tina alizuia machozi yake.,Tina alijiunga na timu ya kucheza dansi ya shule ya sekondari.,1
507,Sally alikuwa akipumzika kazini.,Alienda kununua tacos kwenye kibanda cha taco kilicho nje.,Alitambua kwamba alikuwa amesahau mkoba wake nyumbani.,Mwanamume fulani aliona jambo hilo na akajitolea kulipa.,Sally alithamini fadhili zake.,Sally alilia kwa muda wote uliobaki wa mapumziko yake.,1
508,Amy alikuwa akipata malipo ya chini kazini.,Ingawa haikuwa pesa nyingi kama alivyotarajia.,Msimamizi wake alimwambia kwamba pesa hizo zitakuwa kwenye hundi yake ya pili.,Alipopokea hundi hiyo hakukuwa na ongezeko la mshahara.,Amy alifadhaika sana.,Amy alifurahi kwamba hakupata pesa za ziada.,1
509,Jennifer alitaka kujiunga na bendi ya shule.,Alianza kujifunza kucheza ala ya muziki ya violoncelo.,"Alifanya maendeleo, lakini si ya haraka.",Hakuhisi yuko tayari kujaribu kuimba katika bendi.,Jennifer alifanya kazi kwa bidii katika masomo yake na akajiunga na bendi.,Jennifer hakuwa amejifunza kucheza muziki wa muziki wa violoncelo.,1
510,Fred alienda pwani na marafiki zake.,Alipenda maji na jua.,Marafiki zake waliandaa karamu kwenye ufuo wa bahari baada ya jua kutua.,Fred alilewa na kuzimia kwenye mchanga.,Fred alianguka kitandani.,Fred aliamka akiwa na kichefuchefu.,2
511,Ronnie alikuwa akiendesha baiskeli yake kwenda kazini siku nyingine.,Ghafula akapiga mwamba na kuanguka.,Yeye hakujeruhiwa lakini mavazi yake yaliharibiwa.,"Hata hivyo, aliendelea kufanya kazi.",Msimamizi wa Ronnie alimpongeza kwa kujitoa kwake.,Ronnie aliacha kazi mara tu alipoingia.,1
512,Burke hana marafiki wengi.,Sikuzote yeye hutembea huku na huku akiwa na uso wenye huzuni.,"Siku moja, mtu asiyemjua anamwambia kwamba anapaswa kutabasamu zaidi.",Burke anaamua kujaribu kutabasamu.,Muda si muda Burke anakuwa tena na hasira.,Burke anapenda kuingiliwa na wageni.,1
513,Matt alikuwa akiendesha gari kurudi nyumbani usiku mmoja.,Hakuwa akisikiliza.,Aligonga na kumuumiza mtu aliyekuwa akiruka-ruka na kuvuka barabara.,Matt alishtuka na akaenda kumwona.,"Baada ya hapo, Matt alizingatia barabara zaidi.",Matt alitafuta kituo kizuri zaidi cha redio katika gari lake.,1
514,Brian alifurahi sana kuhudhuria maonyesho ya vipaji.,Alikuwa amezoea ngoma zake kwa muda mrefu.,Ili kuonyesha utu wake alivaa suruali jukwaani.,Alipomaliza wimbo wake alipokea makofi ya kusimama.,Brian alikuwa mwenye ubunifu na ujasiri sana.,Brian hakuwa mbunifu sana.,1
515,Sikukuu ya Halloween ilikuwa ikikaribia.,Niliamua kupamba nyumba yangu.,Nilienda dukani na kununua mapambo.,Nilienda nyumbani na kukusanya vitu vipya.,Nilipenda kupamba nyumba kwa ajili ya sikukuu.,Nilichukia kupamba nyumba.,1
516,Hivi karibuni nilipandishwa cheo kazini.,Nimekuwa katika kampuni hiyo kwa karibu miaka minane.,Nimefanya kazi kwa bidii sana kupata cheo hiki.,Nilifurahi sana wakati mwajiri wangu aliponipa kazi hiyo mpya!,Ninahisi kwamba ninastahili.,Ninahisi kwamba sikustahili.,1
517,Tia alitaka kutengeneza kitu cha kuuza kwenye maonyesho ya ufundi.,Aliamua kutengeneza sabuni ya nyumbani.,Alitengeneza sabuni ya glycerin katika chungu kikubwa kilichokuwa kwenye jiko la jikoni.,Kisha aliweka maua katikati ya vipande vyake.,Kisha Tia akatengeneza maandishi yenye kupendeza ya kutia kwenye kila kijiti.,Tia alitumia sabuni hiyo kuosha mbwa wake wenye uchafu.,1
518,"Siku moja, polisi walikuwa wakichunguza eneo la uhalifu.",Walikuwa wameshindwa kuamua mahali pa kwenda baadaye.,Walikuwa na kipande cha karatasi cha kuangalia nyuma ya maktaba.,Huko walipata uthibitisho muhimu.,Polisi walimpata mtenda-dhambi huyo na kumfunga.,Polisi walifanya sherehe ya kukusanya pesa.,1
519,Pat ana mtihani wa hesabu unaokuja.,Yeye hujifunza kwa bidii sana kwa juma moja.,Pat hutengeneza kadi za kuandikia ili asome kwenye basi.,Pat anafaulu mtihani wake.,Pat anafurahi.,Pat ana huzuni.,1
