,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
301,Floran hammas alkoi särkeä.,"Hän vihasi hammaslääkäriä, joten yritti jättää asian huomiotta.",Kipu vain pahenee.,Lopulta Floran oli määrä mennä hammaslääkärille.,"Hän oli innoissaan, koska rakasti hammaslääkärille menemistä.",Hammaslääkäri sai hänen hampaansa tuntumaan paremmalta.,2
302,Derek tykkää lukea.,Hän luki kaikki kotinsa kirjat.,"Hän halusi lukea lisää, mutta hänellä ei ollut rahaa.",Derek sai kirjastokortin!,Derek ei lukenut enää koskaan.,Derek lukee nyt koko ajan.,2
303,Menin baariin ystävieni kanssa.,"Olin rahaton, mutta luulin pitäväni heille seuraa.",He olivat myös vararikossa.,"Kukaan meistä ei ostanut mitään, ja juttelimme tuntikausia.",Baari pyysi minua ja ystäviäni lähtemään.,Sen jälkeen päätimme mennä ravintolaan.,1
304,Olin pyykkihuoneessa viime sunnuntaina.,Siellä oli söpö tyttö pesemässä pyykkiä.,Menin sinne ja aloin jutella.,"Hän hymyili, mutta ei näyttänyt kiinnostuneelta.","Jätin hänet yksin, mutta vilkaisin häntä.",Ostin hänelle puvun sinä iltapäivänä.,1
305,Pat heräsi haluaen karata töistä.,"Hän soitti aamulla, käyttäen sairasään.",Hän sai tekstarin tunnin kuluttua soitosta.,"Hänelle kerrotaan, että työ on peruttu, koska sataa lunta.",Pat nousi autoonsa ja ajoi töihin.,Pat tunsi itsensä typeräksi teeskentelemällä olevansa sairas.,2
306,Greg oli pyörällä kaupassa.,Käsi tuli ulos kujalta Gregin kulkiessa.,"Greg putosi pyörästä, kun hänet työnnettiin maahan.","Hän katsoi jalkakäytävästä, kun mies ajoi pois pyörällään.","Greg teki ilmoituksen poliisille, ja lopulta varas saatiin kiinni.",Greg tuomitsi chili-kokkitoimintaa.,1
307,Johnson ei ole koskaan pitänyt ulkona olemisesta.,"Tyttöystävä kiusaa häntä, ettei hän voisi lähteä leirintämatkalle.","Johnson päättää todistaa, että hän on väärässä.",Hän pakkaa teltan ja lähtee telttailemaan pitkän viikonlopun ajaksi.,"Hänellä oli surkea viikonloppu, mutta hän kertoi tyttöystävälleen sen olleen hienoa.",Johnson oli innokas ulkonaolossa ja käveli usein vaelluksissa.,1
308,"Jim menetti lompakkonsa, jossa oli kaikki rahat.",Hänellä ei olisi enää rahaa perheensä ruokaan ennen ensi kuukautta.,Pete löysi lompakon pankin parkkipaikalta.,"Siinä oli satoja dollareita, ja Pete halusi uuden television.",Pete piti lompakon ja lahjoitti rahat hyväntekeväisyyteen.,Pete osti rahan avulla uuden TV:n.,2
309,Sallyn isosiskolla oli kaikkialla osaamista.,"Eräänä päivänä hän kertoi siskolleen Marylle, että hän tunsi olonsa epävarmaksi.","Mary nauroi hänelle ja sanoi, että hänelläkin on monia vahvuuksia.",Sally katsoi itseään eri tavalla.,Sally piti siskoansa julmana.,Sallyllä oli parempi olo.,2
310,Jouduin viemään poikani ensiapuun tänä kesänä.,Hän pelasi jalkapalloa ystäviensä kanssa ja sai iskun päähän.,"Hän halki kulmakarvansa ja pelkäsimme, että hän olisi murtanut kasvonsa.",Onneksi murtumia ei ollut.,Poikani kuoli ja hautasimme hänet hautausmaalle.,Hänellä on arpi ompeleista.,2
311,Pikku Lorelei on kahdeksan kuukautta ja alkaa hampaita.,Äiti on yrittänyt kaikkea rauhoittaakseen häntä.,"Hän on kokeillut viileitä hammasrenkaita, lääkkeitä ja pehmeää rauhoittavaa teetä.",Viimeisenä yrityksenä hän antaa hänelle hammasten syntymäleivoksen.,"Lorelei rauhoittui, kun sai hammastenmuistokeksen.",Lorelei päätti ostaa kukkia.,1
312,Olin puistossa toissa päivänä.,Kävelin järven lähelle ja näin muutaman ankkan.,Päätin heittää heille leipää.,He ajoivat minua takaa vihaisina.,Ankat pitivät minusta kovasti.,Pakenin ankkoja.,2
313,Graham halusi selfie-tikun.,"Hänellä ei ollut paljon ystäviä, mutta hän rakasti valokuvien ottamista.",Hän otti lopulta riskin ja osti sellaisen.,Hän käytti sitä muutaman kerran ja unohti sen.,Hän käytti selfie-tikkua joka päivä sen jälkeen.,Lopulta hän heitti sen pois.,2
314,Lewis tunsi luolan kuin oman kätensä.,Viisi ensimmäistä kertaa luolaa käyvää käveli hänen takanaan.,Yhtäkkiä muutama lepakko lensi alas pimeydestä ylhäältä.,Kaikki paitsi Lewis juoksivat takaisin luolan sisäänkäyntiin.,Lewis alkoi tanssia.,"Lewis nauroi ja sanoi, ettei lepakkoja tarvitse pelätä.",2
315,Sean ja Sara olivat ostamassa kitaraa.,Sean haki Saran ja he ajoivat kauppaan.,Sisällä he soittivat useilla kitaroilla.,Sara valitsi suosikkinsa ja he toivat sen tiskille.,Sara teki ostoksen innoissaan.,Sara päätti ostaa Violan.,1
316,Chris ei odottanut perjantaina koulua.,"Hän oli kohtaamassa vaikeaa koetta, johon hän ei ollut valmistautunut.","Kun hän meni nukkumaan torstaina, hän oli huolissaan.","Kun hän heräsi perjantai-aamuna, oli kaatuut lähes 30 senttiä lunta!",Bill alkoi valmistautua kouluun.,Bill tunsi helpotusta.,2
317,Martha oli surkea kokki ja hänen poikaystävänsä tiesi sen.,Hän esitteli hänet kokkausohjelmiin ja katsoi niitä hänen kanssaan.,Hän harjoitteli ohjelmissa oppimiaan asioita.,"Päivit kuluvat, ja hänen ruoanlaitansa alkoi hitaasti parantua.",Marthaista tuli jonkin ajan kuluttua taitava ompeluri.,Jonkin ajan kuluttua kaikki Martan keittämä oli herkullista.,2
318,Yksi kulkukissa rakasti kissaani.,Hän kävi katsomassa häntä joka päivä.,"Lopulta otin hänet vastaan ja annoin hänen tulla sisään, ja nimesin hänet Tokioksi.","Hän sairastui hyvin, tyhjästä.",Molemmat kissat olivat hyvin terveitä.,Vein hänet eläinlääkäriin ja hän parani.,2
319,Keskustan toimistossa oli punainen matto.,"Toimiston henkilökunta valitti, että se oli aina likainen.",Mutta ei kukaan pölynimuri pystynyt puhdistamaan sitä kunnolla.,He palkkasivat ammattilaisen mattojen pesemään.,Se päätti likaisemmaksi kuin ennen.,"Matto näytti lähes uudelta sen jälkeen, kun se oli puhdistettu.",2
320,Lexi halusi olla terve.,Mutta hän halusi kuumaa kaakaota.,Hän päätti olla lisäämättä sokeria.,Kaakao maistui tylsältä.,Terveys ei ole aina hauskaa.,Hän rakasti syömäänsä donitseja.,1
321,Anna halusi kanansiipit.,Hän ajoi autolla Buffaloon asti.,Siellä hän löysi aitoja ravintolat.,Hän tilasi tusinan kuumia siivet.,"Anna söi kaikki siivet, kun ajoi kotiin.",Anna oli tyytyväinen lasagniaan.,1
322,Veljeni taisteli minua vastaan kaukosäätimen takia viime viikolla.,Lopulta päätimme jakaa sen käytön.,Me saisimme sen joka päivä.,"Veljeni riiteli siitä, kuka saisi sen ensimmäisenä päivänä.",En koskaan katso televisiota veljeni kanssa.,Annoin veljeni käyttää kaukosäätiötä ensin.,2
323,Ivy lensi pienellä lentokoneella.,Yhtäkkiä lentäjä teki ilmoituksen.,Koneen ohjaus oli vialla ja se oli pudotamassa!,Ivy nousi nopeasti törmäysasentoon.,"Kun kone korjasi yhtäkkiä, Ivy tunsi helpotuksen aallon.","Ivy oli iloinen, että oli valinnut lentämisen.",1
324,"Joey oli kakkosluokkalainen, joka tykkäsi värittää värityskirjoja.","Hän oli käyttänyt useimmat värikynät, joten hänellä oli vain ruskeat ja mustat.",Hänen vanhempansa luulivat Joyn olevan taiteilija.,Hänen työnsä oli jääkaapissa kaikkien nähtävänä.,Joey tunsi olevansa ylpeä itsestään.,Joey toivoi vanhempiensa arvostavan häntä.,1
325,"Johnilla oli huomenna tärkeä asiakasesittely, mutta hän tunsi olevansa valmistautumaton.",Ei hän ollut hermostunut esittämisestä.,John oli aina ollut tyytyväinen väkijoukkoon.,Tämä sisältö ei kuitenkaan ollut kiiltävä ja tarvitsi hienosäätöä.,John päätti tuoda leivoksia töihin.,"John muokasi esitystä, ja se oli suuri menestys.",2
326,Fred päätti pelata lotossa.,"Hän rakasti pelaamista, mutta ei koskaan voittanut.",Eilen hän osti kaksi lippua.,"Kun hän meni kotiin, hän sai hyviä uutisia.",Fred ei voittanut lotossa.,Fred oli voittanut lotossa.,2
327,Gina käytti huoltoaseman vessaa.,"Hän meni pesemään kätensä, mutta siellä ei ollut saippuaa.","Hän etsi kaapista altaasta toivossa, että löytäisi niitä.",Siellä ei ollut saippuaa.,Gina varasti saippuaa kylpyhuoneesta.,Hän joutui siis tyytymään käsien pesemiseen.,2
328,"Kun oli ruoka-aika, äiti soitti kelloa.",Isä ja Bill tunnistivat sen äänen.,He jättivät pihan työnsä huolellisesti ja pesivät kätensä.,"Äiti oli iloinen, kun he lopulta saapuivat taloon.","Sitten hän huusi heille, että he palaisivat töihin.",Perhe istui alas ja nautti ateriasta yhdessä.,2
329,Emmyn isä vei hänet valitsemaan kissanpennun.,Heitä oli kaksi yhdessä häkissä.,Hän ei voinut erottaa heitä!,"Hän oli surullinen, kun hänen täytyi valita.","Emmyn isä sanoi, että hän saa pitää molemmat kissanpennut.","Emmy lähti vihaisena, koska halusi koiran.",1
330,Jill kävi collegea.,Jill opiskeli kovasti.,Jill läpäisi kaikki testit.,Jill sai tutkintotodistuksensa.,Jill löysi hyvän työn.,Jill söi usein lima-papuja.,1
331,Jerry oli aina halunnut oppia soittamaan kitaraa.,"Hän oli huolissaan siitä, että hän oli liian vanha oppimaan jotain uutta.",Hän päätti kuitenkin ilmoittautua viikoittaisille kitaranopetuksille.,Lopulta hänestä tuli melko hyvä kitaristi.,Jerry päätti soittaa kitaraa ystävilleen.,Jerry heitti kitaransa roskiin.,1
332,Kyle keräsi paljon tavaroita.,Hänellä oli laaja kokoelma action-hahmoja.,Hän etsi joka päivä uusia kuvia kokoelmaansa.,Hän lisäsi uuden luvun noin kerran kuukaudessa.,Kyle piti Marvelin sankareista.,Kyle piti Teräsmiehen naurettavana.,1
333,"Francine huomasi, että kaikki hänen ystävänsä käyttivät korkokengät.","Vaikka hän rakasti korkokengät, hän vihasi niiden tuntemusta.",Eräänä päivänä hän päätti pukeutua taskuhousuihin ystäviensä luo.,"Kaikki ystävät kehuivat, miten hyvältä he näyttivät.","Francine oli iloinen siitä, että hänellä oli mukavat kengät!",Francine testasi kaavan puuttuvan genomin kanssa.,1
334,Nuorena rakastan piiloutumista.,"Soitin sitä, vaikka muut eivät tienneet.",Piilouduin ja hyppäsin ihmisten kimppuun.,Tein tätä aina peruskoulussa.,"Kun kasvoin, minun piti lopettaa ihmisten kimppuun hyppiminen.","Ihmiset olivat iloisia, kun pelasin tätä peliä ilman heitä.",1
335,Rachel katsoi päivittäistä postiaan.,"Hän löysi kirjeen, joka oli kirjoitettu vieraalla kielellä.",Rachel näytti kirjeen ystävilleen.,Kukaan ei voinut lukea tai ymmärtää sitä.,"Rachel ei halunnut tietää, mitä kirjeessä luki.",Rachel vei sen kielenopettajalle käännettäväksi.,2
336,Deb sai potkut työstä leikkausten takia.,Hän oli hyvin järkyttynyt ja meni kotiin murjotamaan.,"Hänen miehensä sanoi, että kaikki olisi hyvin, mutta Deb ei ollut varma.",Seuraavana päivänä Debin aviomies järjesti hänelle työhaastattelun.,"Deb meni samalle työhön, jossa oli ollut vuosia.",Hän sai työn.,2
337,Bethany oli itsetietoinen käsivarrensa karvoista.,Hän yritti ajaa sen pois.,Se kasvoi takaisin muutamassa viikossa.,Hän sai laserkarvanpoistohoidon.,"Hän toivoi, että se kasvaisi takaisin.",Hän tunsi olonsa paremmaksi.,2
338,Ginan vanhemmat ajoivat Illinoisiin.,Gina istui takapenkillä sisarustensa liemessä.,Asiat menivät vielä pahemmaksi ruuhka-aikana.,Liikenne oli hidas.,Gina lähti ja käveli kotiin.,Gina sulki silmänsä ja yritti nukkua.,2
339,Eräänä kesänä siskoni ja minä perustimme sitruunalaatikon.,"Olimme ensimmäistä kuukautta uudessa talossa, emmekä tunteneet ketään.",Harva käveli ohi ja vielä harvemmat pysähtyivät.,Vanha pastori käveli naapurista.,Hän osti limonaatin ja sai meidät tuntemaan olomme tervetulleeksi naapurustossa.,Hän kaatoi limsaamme maahan.,1
340,Bob muutti pienestä kaupungista suurkaupunkiin.,Hän pelkäsi eksyvänsä.,Ensimmäisenä päivänä hän eksyi yrittäessään päästä töistä kotiin.,"Sitten Bob osti navigointijärjestelmän, joka auttoi häntä oppimaan paikkoja.",Bob osasi paikkoja ja ei käyttänyt navigointijärjestelmää.,Navigointijärjestelmä auttoi Bobia paljon.,2
341,Kelly luki verkosta hybridieläimistä.,Hän näki kuvia ligeristä.,Hänen vaikutuksensa olivat niiden koko ja voima.,"Mutta hän mietti, voivatko ne elää luonnossa.",Kelly oli nähnyt ne vain eläintarhassa.,"Kelly muisti, kun isoäiti näytti hänelle kukkia.",1
342,Jorie meni perheensä kanssa vierailulle Anne Frankin kotiin Amsterdamiin.,Hän luki kirjan etukäteen.,Hän piti taloa melko pienenä.,"Hänen äitinsä itki, kun hän katseli museon läpi.","Jorie myönsi, että se oli hyvin emotionaalinen kierros.",He päättivät käydä yläkerran komediaklubilla.,1
343,Clara meni töistä kotiin.,"Sitten hän tajusi, että oli lukinnut itsensä ulos!",Hänen avaimensa jäivät keittiön pöydälle sinä aamuna.,Hän soitti äidilleen.,Clara piti ulkona olemisesta.,Claran äiti auttoi heti.,2
344,Siivosin vähän asuntoa.,Päätin poistaa kaikki sotku ja paperit pöydältä.,Niiden alla oli vanha kirje tyttöystävältäni.,"Siinä luki, että hän halusi erota minusta.",Olin vihainen ja hämmentynyt kirjeestä.,Olin hyvin iloinen kirjeestä.,1
345,Ben oli naimisissa lukion rakkautensa kanssa.,He olivat naimisissa monta vuotta.,"Eräänä päivänä Ben tajusi, ettei avioliittonsa ollut onnellinen.",Hän päätti olla rakastunut.,Hänen vaimonsa oli ylpeä hänestä.,Hänen vaimonsa sai tietää ja he erosivat.,2
346,"Yksi mies löi vetoa toisen kanssa, että hän voisi ylittää ankkan.",Ankka löytyi ja sitä tuijotettiin.,"Vaikka ankka ei ollut tietoinen siitä, mitä oli tapahtumassa, se ei räpäyttänyt silmiään.",Se kuitenkin märkä silmät sen nictitating kalvo.,Mies lopulta räpähti silmiään.,Hän halusi menettää vedon.,1
347,Shay meni meripuistoon.,"Siellä hän näki kyltin, jossa mainostettiin delfiinien uimisesta.",Shay antoi innokkaasti 40 dollaria ja pukeutui.,Sitten hän hyppäsi altaaseen uimaan delfiinien kanssa.,Shay oli hauska.,Shay ei pitänyt delfiineistä.,1
348,Lia lähti Englantiin.,Hän kävi bussimatkalla.,Kiertue pysähtyi Stonehengessä.,Lia astui ulos bussista katsomaan.,Lia vihasi Englantiin menemistä.,Lia otti paljon kuvia Stonehengestä.,2
349,Join lasillisen mehua.,- Koppini vuoti tiskille.,"Etsin jotain, jolla puhdistaa vuoto.",Löysin paperi pyyhkeitä.,Pyyhin sotkun.,Jätin sotkun ja tein voileivän.,1
350,Arthur ja hänen ystävänsä olivat ulkona.,He joivat olutta ja juttelivat.,Yhtäkkiä olut loppui.,Arthur ei halunnut ottaa viimeistä.,"Arthur oli hyvä, kun otti viimeisen.",Arthur tilasi toisen kierroksen ystävilleen.,2
351,"Hester on aina pitänyt siitä, että hänen hiuksensa näyttävät suorat.",Eräänä päivänä hänet kutsutaan taidegallerian avajaisiin.,Hän päättää oikaista hiuksensa tapahtumaan.,"Hänen ystävänsä kehuvat sitä, miten hyvältä se näyttää.",Hester on ylpeä ulkonäöstään.,Hester ajasi päänsä.,1
352,Jill halusi ostaa uuden auton.,Jill ajoi vanhalla autollaan myymälään.,Myyjä vaihtoi Jillin vanhan auton uuteen autoon.,Maksujen jälkeen Jill sai uuden auton.,Jill oli innoissaan.,Jill oli masentunut.,1
353,Jaden oli aika unohtelevainen.,"Hän ei ollut huomannut, että oli jo ystävänpäivä.",Tuntien kiireen hän meni ulos ja hanki kukkia ja suklaata.,Jadenin tyttöystävä löysi ne.,Jadenin tyttöystävä läimästi häntä.,Jaden oli pelastanut päivän.,2
354,John sai pyörän syntymäpäivälahjaksi.,Hän ei osannut ratsastaa.,Hän harjoitteli koko viikon.,Viikon lopussa hän otti pois apulaiskoneensa.,Hän pystyi ajamaan pyörällä ihan hyvin ilman niitä.,"Hän tajusi, ettei pyöräily ole hänelle, ja otti sen sijaan nokoset.",1
355,Quentin ei ollut koskaan ollut veneessä.,Eräänä kesänä eräs ystävä kutsui Quentin'in järven rannalla sijaitsevaan taloonsa.,"Kun he olivat siellä, Quentin ja hänen ystävänsä menivät purjehtimaan.",Se oli jännittävä kokemus.,"Quentin oli iloinen, että hän meni.","Quentin vannoi, ettei enää koskaan purjehti.",1
356,Mies tilasi pannukakkuja tarjoilijalta.,Hän toi hänelle pannukakkuja.,"Mies valitti, että pannukakkut olivat liian paksuja.",Tarjoilija toi ne takaisin kokille.,Kokki kehui häntä.,Kokki päätti tehdä pannukakkuja uudestaan.,2
357,Lapseni halusivat lemmikin.,"Perheemme päätti, että tämä oli loistava ajatus.",Menimme paikalliseen eläinten suojeluun etsimään uutta karvaista ystäväämme.,"Saavuttuamme tapasimme mustan labran, jota rakastimme automaattisesti.","Päätimme, ettei musta labra tulisi kotiin kanssamme.",Otimme mustan labran ja otimme hänet kotiin.,2
358,Puutarha kukkani ovat kuolemaisillaan.,Ne ovat kuihtuneet auringosta.,Ystäväni tuli auttamaan kasvieni kanssa.,"Hän huomasi, että ne tarvitsivat lisää vettä.","Kun olen kastellut niitä enemmän, kasvit näyttävät paremmalta kuin koskaan.",En kastellut niitä enää.,1
359,Jill pelasi videopelejä siskonsa kanssa.,"Jill oli vihainen, koska hävisi jokaisen pelin.",Jill otti pelin ohjaimen ja heitti sen televisioon.,TV-näyttö halkeaa keskeltä.,Jill ja hänen siskonsa eivät voineet enää pelata videopelejä.,Jill parani videopeleissä.,1
360,"Aloin katsoa ""Buffy Vampyyri-tappajaa"".",Muutaman tunnin kuluttua halusin juosta.,Valitettavasti ulkona oli pimeää.,Seisoin oviaukossa hetken.,Sitten nukahdin seuraavana aamuna.,Sitten kuvitin olevani Buffy ja juoksin.,2
361,12-vuotiaana Drew päätti ryhtyä rikolliseksi.,Hän päätti potkia ovia ja ryöstää taloja.,Hän harjoitteli kaappien ovien potkaisemista voimansa kasvattamiseksi.,Hänen äitinsä tuli kotiin ja näki kaikki kaappiovet rikki.,Drew haluaa aina noudattaa lakia.,Hänen äitinsä oli hyvin vihainen.,2
362,"Pitkän aikaa kun tein kovakoivia munia, ne tulivat huonoiksi.",Etsin ratkaisua ongelmaan internetissä.,"Eräs sivusto ehdotti, että keitän munani keittämisen sijaan.",Tein juuri niin kuin pyysit.,- Paistetut munat olivat loistavia.,Jätin kuoren päälle ja söin ne kokonaisina.,1
363,Poika näki kolikon jalkakäytävällä.,Hän kumartui ja poimi sen.,"Kun hän teki niin, sylkemä pallo lensi hänen päänsä tieltä.",Hän katsoi ympärilleen ja näki päävihollisensa pitämässä olkia.,Poika oli kiitollinen.,Poika oli vihainen.,2
364,"Hector huomaa, että vain yksi korva kuulokkeissa toimii.","Hän haluaa uuden parin, jotta voi kuunnella musiikkia.","Lopulta hän löytää hyvän kuulokkeen, jolla on varaa siihen.",Hän ostaa ne ja alkaa heti kuunnella musiikkia.,"Hector päättää, ettei pidä musiikista.","Hector on iloinen, että molemmat korvat toimivat.",2
365,Tom halusi mennä New York Giantsin peliin.,Liput olivat kuitenkin liian kalliita.,"Lopulta hän löysi liput, jotka olivat hänen hintaluokassaan.",Hän päätti istua ylemmällä kannella.,Hän nautti pelistä.,Tomin mielestä se oli kaikkien aikojen paras jääkiekko-ottelu.,1
366,Trip rakasti vesimelonia.,Hän söi ainakin yhden päivässä.,"Hänen äitinsä sanoi aina, että hän kasvaa syömään siemenet.",Hän nielaisi ne aina.,Trip nautti siementen mausta.,Trip lopetti vesimelonin syömisen.,1
367,"Angie, MTurkin työntekijä, piti itseään ahkerana.",Eräänä päivänä yksi hänen suosikkihakemuksistaan hylkäsi hänen työnsä.,Angie oli yllättynyt ja lähetti heille sähköpostia.,"He sanoivat, ettei hänen työnsä ollut tarpeeksi hyvää.","Angie päätti sanoa pyynnön esittäjälle, että hän hylkää lisää hänen töitään.",Angie yritti keskustella asiasta yksityiskohtaisesti.,2
