,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
358,As minhas flores do jardim estão a morrer.,Estão a murchar e secar do sol.,O meu amigo veio ajudar a avaliar o que há de errado com as minhas plantas.,Ela descobriu que precisavam de mais água.,"Depois de regá-las mais, as minhas plantas ficam melhores do que nunca.",Não as reguei outra vez.,1
359,A Jill estava a jogar videojogos com a irmã.,A Jill estava zangada por estar a perder todos os jogos.,A Jill pegou no seu controlador de jogo e atirou-o à televisão.,O ecrã da TV partiu-se no meio.,A Jill e a irmã não podiam mais jogar videogames.,A Jill tornou-se melhor em videojogos.,1
360,"Comecei a ver a ""Buffy, a Caça-Vampiros"".","Depois de algumas horas, senti vontade de correr.","Infelizmente, estava escuro lá fora.",Fiquei na porta por um tempo.,Depois adormeci até à manhã seguinte.,Depois imaginei que era a Buffy e fui correr.,2
361,"Aos 12 anos, Drew decidiu ser um criminoso.",Decidiu que ia arrombar portas e roubar casas.,Praticou a chutar as portas dos armários para ganhar força.,A mãe dele chegou a casa e viu todas as portas do armário quebradas.,O Drew quer sempre obedecer à lei.,A mãe dele estava muito zangada.,2
362,"Durante muito tempo, sempre que fazia ovos cozidos, eles saíam mal.",Procurei por toda a internet uma solução para o meu problema.,Um site sugeriu que eu cozinhasse os ovos em vez de os ferver.,Fiz o que me pediu.,Os ovos cozidos eram ótimos.,Deixei a casca e comi-os inteiros.,1
363,Um rapaz viu uma moeda no passeio.,Ele inclinou-se e pegou-a.,"Enquanto ele o fazia, uma bola de cuspo voou onde a cabeça dele tinha estado.","Olhando em volta, viu seu arqui-inimigo segurando uma palhinha.",O rapaz ficou agradecido.,O rapaz estava zangado.,2
364,Hector percebe que apenas um ouvido dos seus fones de ouvido funciona.,Ele quer comprar um novo para poder ouvir música.,Finalmente ele encontra um bom par de fones de ouvido que pode pagar.,Ele as compra e imediatamente começa a ouvir música.,O Hector decide que não gosta de música.,O Hector está feliz por ambos os ouvidos funcionarem.,2
365,Tom queria ir a um jogo dos New York Giants.,"No entanto, os bilhetes eram muito caros.","Finalmente, ele encontrou bilhetes que estavam na sua faixa de preço.",Ele acabou sentado no convés superior.,Ele gostava de ver o jogo de qualquer maneira.,Tom achou que foi o melhor jogo de hóquei de todos os tempos.,1
366,O Trip adorava melancia.,Ele comia pelo menos um por dia.,A mãe dele sempre lhe disse que ele cresceria uma árvore a engolir sementes.,Ele sempre os engolia.,O Trip gostou do sabor das sementes.,O Trip deixou de comer melancia completamente.,1
367,"Angie, uma funcionária da MTurk, considerava-se diligente.","Um dia, um dos seus requerentes favoritos rejeitou o seu trabalho.",A Angie ficou muito surpresa e mandou-lhes um e-mail.,Eles responderam que o trabalho dela não tinha sido bom o suficiente.,A Angie decidiu dizer ao requerente para rejeitar mais do seu trabalho.,A Angie tentou discutir o assunto em detalhes.,2
368,O Donovan convidou a Trina para dançar com ele.,"A Trina gostava do Donovan, por isso disse que sim, mas estava muito preocupada.","Depois da escola, ela correu para casa para pedir ajuda ao pai.","Quando o pai dela chegou a casa, ela explicou a situação e o pai sorriu.",O pai da Trina repreendeu a Trina.,O pai da Trina ensinou-a a dançar.,2
369,O Andy sempre quis uma bicicleta para crianças grandes.,"Quando ele fez seis anos, pediu uma bicicleta para o seu aniversário.",Ele não sabia andar de bicicleta.,"No aniversário do Andy, a mãe dele deu-lhe uma bicicleta.",O Andy chorou durante horas.,O pai ensinou-o a montá-lo.,2
370,A Suzy foi à geladeira.,Ela pediu um batido de baunilha.,"Quando ela tentou pagar ao homem pelo milk-shake, ele sorriu para ela.",Ele disse-lhe que ela ganhou um concurso especial.,Ele disse a ela que ela lhe devia sessenta dólares.,Ele deu-lhe o batido de graça.,2
371,O Ned e os amigos dele foram à feira.,Ele usou o último dinheiro dele para comprar um algodão de chocolate.,"Enquanto ele se afastava, viu um menino chorando.",Ele tinha deixado cair o algodão-doce numa poça.,Então o Ned deu-lhe o seu próprio algodão de chocolate.,Ele comprou mais algodão de chocolate para o rapaz.,1
372,O Sebastian reparou que estava ensolarado e quente.,Ele tinha tarefas para fazer.,Ele não tinha vontade de fazer as suas tarefas.,O Sebastian decidiu que era melhor estar ao ar livre.,O Sebastian sentiu vontade de ficar dentro daquele dia.,O Sebastian saiu e foi dar um passeio.,2
373,O Rashid era um excelente condutor.,"Um dia, o irmão de Rashid chegou atrasado ao trabalho.",O Rashid ofereceu-se para levar o irmão.,Eles chegaram lá com tempo de sobra.,O irmão gritou com ele e fechou a porta.,O irmão dele ficou agradecido.,2
374,Ali foi a um restaurante de fast food e pagou com o cartão de crédito.,O caixa demorou muito a trazer o cartão de volta.,"Alguns dias depois, a Ali encontrou transacções incomuns no cartão dela.","Ela ligou para o banco, que anulou as acusações.",Ela perguntou-se se o caixa tinha roubado a informação dela.,Ela fez questão de agradecer ao caixa do restaurante.,1
375,Estava à procura de um quadro bonito para a minha sala.,Por isso ontem saí à procura.,Finalmente encontrei uma linda que amei.,O quadro era de uma cachoeira.,Decidi não comprar o quadro porque não gostei dele.,Comprei-o e trouxe-o para casa.,2
376,Queria ser promovido.,Decidi tentar ser promovido.,Trabalhei muito durante o ano.,O meu chefe reparou e chamou-me para o escritório um dia.,O meu chefe despediu-me imediatamente.,Recebi a promoção que queria.,2
377,A Maggie e os pais dela iam mudar-se para uma nova cidade.,A Maggie estava nervosa porque não conhecia ninguém.,"Assim que se mudou, passou a apresentar-se.",Acabou por fazer amigos.,A Maggie estava triste e sozinha.,A Maggie gostou da nova cidade.,2
378,Dan estava voltando da escola e viu a vitrine.,Havia um trem na janela da loja.,O Dan desejava tanto poder ser dono deste trem.,"Quando o Dan chegou a casa, a mãe disse-lhe que tinha uma surpresa.",Ela deu ao Dan o comboio.,A mãe do Dan disse-lhe para se preparar para a escola.,1
379,A Gina queria roubar a chave da casa da mãe.,Ela esperou até a mãe ter feito uma sesta.,Levou a mala da mãe para a casa de banho.,Ela retirou a chave da corrente discretamente.,Então a Gina colocou a bolsa onde a encontrou.,Então a Gina disse à mãe onde estava a chave.,1
380,Havia um homem do Kentucky.,Ele amava uma rapariga que vivia em Louisiana.,Decidiu que precisava de mudar-se.,Ele mudou-se para estar com o seu amor.,O homem mudou-se para o Texas.,O homem mudou-se para Kentucky.,2
381,O Tim estava a falhar a aula de matemática.,Ele sabia que se não passasse teria de ir para a escola de verão.,Estudou muito e pediu créditos extras.,"No último dia de escola, ele descobriu que tinha passado!",Tim ficou emocionado.,Tim ficou muito desapontado.,1
382,A Mary-Anne sentia-se sozinha e decidiu adoptar um gato.,Foi à sociedade local para começar o processo.,"Enquanto ela olhava, um dos gatos miaou para ela.","Mary-Anne acariciou o gato, e foi amor à primeira vista.",Ela decidiu que não era o gato certo.,Ela levou o gato para casa com ela.,2
383,Eu fiz ginástica quando era criança.,Estava a aprender a viga de equilíbrio e a fazer movimentos nela.,"Enquanto fazia uma rodada de virar a viga, aterrei mal.",Eu parti o tornozelo e estava com muita dor!,Fui levado às pressas para o hospital.,Levantei-me e voltei a ficar na viga do equilíbrio.,1
384,Havia seis cachorros a correr pelo meu foyer.,Ia ser difícil escolher o que queríamos comprar.,Cada uma das minhas filhas escolheu um cachorro diferente.,O dono disse que podíamos ter um desconto em dois cães.,Cada um comprou um cão.,Não gostávamos dos cães.,1
385,O Johnny queria uma mudança da sua vida na grande cidade de Boston.,Decidiu que seria mais feliz no coração da América.,"Finalmente chegou o dia, Johnny mudou-se para Idaho.",Ele tinha escapado da vida da cidade grande.,Johnny começou a planejar mudar-se para Boston.,O Johnny estava feliz por estar numa cidade pequena.,2
386,A Joan odiava ir para casa no Natal.,Ela sabia que a mãe iria persegui-la sobre a sua vida amorosa.,"Este ano, a caminho de casa, ela teve um acidente de carro.",A mãe correu ao lado dela para cuidar das necessidades dela.,A mãe da Joan não falou com ela porque ela era solteira.,A Joan sentiu-se bem ao ver a cara da mãe.,2
387,Passo todo o meu tempo a escrever.,"Em resultado disso, comecei a me sentir bastante solitária.",Decidi juntar-me a uma comunidade de encontros online.,"Ao entrar, percebo que não gosto particularmente de outras pessoas.",Comecei a escrever mais.,Tive muitos encontros.,1
388,A minha filha era escuteira na escola primária.,Um dia ela foi numa excursão de campo durante a noite.,A minha mulher foi acompanhante.,Ficaram todos numa cabana em New Hampshire durante um fim de semana.,A minha filha nunca esqueceu a sua viagem de estudo.,Eu e a minha mulher jantámos naquela noite.,1
389,Hoje foi a inauguração de um novo clube ao virar da esquina.,Mal podia esperar para ir.,"Quando entramos no clube, era lindo.",Pedimos comida deliciosa e dançamos.,Fizemos amizade com o segurança para entrarmos no clube amanhã.,O segurança não nos deixou entrar no clube.,1
390,"Ontem, estava a levar um copo novo para a cozinha.","Para minha surpresa, deixei-o cair.",O vidro partiu-se.,Tive de ir buscá-lo.,Cortei-me num pedacinho.,Adorei a forma como o vidro estava agora.,1
391,A família do Bill vivia numa colina.,Nunca choveu nem houve tempestade lá.,"Um dia, um tornado atravessava a área.",A casa do Bill foi atingida e o telhado foi arrancado.,A companhia de seguros cobriu os custos de um telhado novo.,"Eles decidiram que não precisavam dela, e mudaram-se.",1
392,Allison decidiu que queria aprender mais sobre a história da sua área.,Ela foi à biblioteca ver um livro sobre isso.,Ela entrou e não conseguiu entender como os livros estavam organizados.,Ela encontrou um bibliotecário que explicou o sistema decimal de Dewey.,Isso ajudou-a a descobrir qual carro ela não queria.,Isso ajudou-a a encontrar o que ela queria.,2
393,O Sebastian queria jogar futebol com os amigos.,Ele falou com o amigo e descobriu que precisava de ir treinar.,Ele treinou a semana toda a apanhar a bola de futebol em casa.,Ele foi ao treino seguinte e marcou um touchdown.,Sebastian ficou desapontado com o desempenho.,Sebastian estava feliz por ter sido recompensado.,2
394,Era uma vez uma mãe que queria desesperadamente que o seu bebé dormisse.,"Ela o conduziu, mas ele não dormiu.","Ela alimentou-o, mas ele não dormiu.","Finalmente, ela se lembrou da canção de ninar que sua mãe tinha cantado para ela.",A mãe cantou suavemente a canção de ninar para o bebê.,A mãe tocou hip hop para o bebé.,1
395,O Johnny mijava em piscinas quando era miúdo.,Ele pensou que podia fazê-lo como adulto.,Levou os filhos a um parque aquático.,"Depois, ele mijou na piscina.",Algumas pessoas repararam e o Johnny meteu-se em sarilhos.,Todos estavam muito felizes por causa do comportamento do Johnny.,1
396,A Amy viu os outros miúdos a brincar e olhou para o inalador.,"Por causa da asma, ela não podia praticar esportes.",Ela sentiu a mão do professor de arte no ombro.,A professora sorriu e disse à Amy que um dia ela seria uma grande artista.,A Amy sentiu-se muito melhor.,A Amy sentiu-se terrível.,1
397,O Joe e os amigos dele tinham o jogo de futebol hoje.,O Joe estava nervoso.,Ele estava nervoso se ele iria ganhar ou não.,"Finalmente, depois do jogo, a equipe de Joe venceu.",O Joe tinha muito orgulho da sua equipa.,O Joe ficou muito desapontado com a sua equipa.,1
398,O Mark tinha uma entrevista importante para um novo emprego.,Ele preparou-se para as perguntas que eles poderiam fazer.,O entrevistador pareceu impressionado com as respostas de Mark.,O entrevistador informou Mark que ele tinha o emprego.,O Mark ficou muito feliz.,Mark ficou furioso e saiu correndo.,1
399,A Elaine não se sentia com vontade de cozinhar esta noite.,"Portanto, Elaine decidiu que ia comer fora.","No entanto, Elaine não sabia onde queria comer.",A Elaine deliberou por quase uma hora sobre onde deveria ir.,A Elaine achou fácil tomar uma decisão.,Elaine teve dificuldade em tomar uma decisão.,2
400,O Sam estava a tentar entrar na faculdade dos seus sonhos.,Ele passou muito tempo preenchendo o formulário.,Fez com que se sentisse bem com os seus resultados académicos.,Ele apresentou o pedido.,"Três meses depois, recebeu uma carta de aceitação.",Nunca mais pensou nisso.,1
401,"Um dia, o Matt decidiu ir a um bar com os dois amigos.",Eles beberam três shots num bar.,"Foram a mais quatro, bebendo três shots em cada.",O Matt acabou por ficar bêbado e perdeu o telemóvel.,O Matt e os amigos foram para casa e dormiram.,O Matt não se importou com o telemóvel desaparecido.,1
402,Bindu planejou uma festa com os amigos.,Encontraram-se em casa dela para discutir o que comer e usar.,Um dos amigos do Bindu trouxe samosas e doogh.,Quatro amigos tocaram música na festa.,Todos se divertiram.,Bindu odeia os amigos e as festas.,1
403,O Tyler acorda e precisa de tomar um duche antes da escola.,O irmão mais novo dele está a tomar banho.,O Tyler está preocupado que ele perca o autocarro.,Finalmente é a vez do Tyler tomar banho.,O Tyler fez bolinhos para mostrar as suas habilidades de padeiro.,O Tyler toma um duche rápido e chega à paragem de autocarro a tempo.,2
404,O Thomas tem estado a sentir-se pouco conhecido ultimamente.,Ele foi ao médico para fazer um exame.,O médico disse-lhe que os níveis de colesterol estavam um pouco altos.,Thomas começou a comer mais saudável e a fazer caminhadas.,Ele foi diagnosticado com diabetes depois de ter ganho quarenta quilos.,O médico dele ficou muito satisfeito com o seu próximo exame.,2
405,"O sino tocou, mas não havia ninguém lá.",Ela não tinha certeza se deveria abrir a porta ou não.,Lentamente ela rasgou a porta e espreitou para fora.,O irmão dela saltou para ela e assustou-a.,Ela decidiu ver o seu programa de comédia favorito na Netflix.,Ela gritou e empurrou o irmão para longe.,2
406,A Stephanie queria fazer molho de maçã.,Decidiu ir ao mercado para apanhar umas maçãs deliciosas.,"Enquanto ela caminhava pelo pomar, tropeçou e caiu.",Ela partiu os dois pulsos.,A Stephanie empurrou-se para cima com as mãos.,A Stephanie não se podia levantar até que alguém a encontrasse.,2
