,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
313,Graham je htio da uzme selfie štap.,"Nije imao mnogo prijatelja, ali je volio da slika.",Konačno je odlučio i kupio je jedan.,Koristio ga je nekoliko puta i onda zaboravio na njega.,Koristio je svoj selfie štap svaki dan nakon toga.,Na kraju ga je bacio.,2
314,Lewis je poznavao pećinu kao dlan ruke.,Pet speleologa koji su prvi put pecali hodali su iza njega.,"Odjednom, nekoliko šišmiša je sleteo dole iz tame iznad.",Svi osim Lewisa su pobjegli nazad prema ulazu u pećinu.,Lewis je počeo da pleše.,Lewis se smijao i rekao im da se ne plaše šišmiša.,2
315,Sean i Sara su htjeli kupiti gitaru.,Sean je pokupio Saru i odvezli su se u dućan.,Unutra su svirali sa nekoliko različitih gitara.,Sara je izabrala svoj omiljeni i oni su ga donijeli na pultu.,Sara je kupovala entuzijazam.,Sara je odlučila da kupi Violu.,1
316,Chris se nije veselio da ide u školu u petak.,Dolazilo je teško iskušenje za koje nije bio spreman.,Kada je otišao u krevet u četvrtak bio je zabrinut.,"Kada se probudio u petak ujutro, pao je skoro 30 cm snijega!",Bill se počeo pripremati za školu.,Bill je osetio olakšanje.,2
317,Marta je bila užasna kuharica i njen dečko je to znao.,Upoznao ju je sa emisijama kuvanja i gledao ih sa njom.,Ona bi prakticirala stvari koje je naucila na emisijama.,"Kako su dani prolazili, njena kuhinja je počela da se polako poboljšava.",Marta je postala stručna šivarica nakon nekog vremena.,"Nakon nekog vremena, sve što je Marta kuhala bilo je ukusno.",2
318,Bila je jedna lutalica koja je voljela moju mačku.,Dolazio je da je vidi svaki dan.,"Na kraju sam ga primila i pustila unutra, i nazvala ga Tokio.","On je postao veoma bolestan, iz ničega.",Obe mačke su bile veoma zdrave.,Odveo sam ga kod veterinara da ga leči i bilo mu je bolje.,2
319,U jednom uredu u centru grada je bio crveni tepih.,Osoblje se žalilo da je uvijek prljavo.,Ali nijedan od njihovih usisavača nije mogao da ga pravilno očisti.,Zato su unajmili profesionalnog čišćenja tepiha.,Završio je prljaviji nego što je bio pre.,Ćili je izgledao skoro kao nov nakon što je očisten.,2
320,Lexi je htjela da bude zdrava.,Ali ona je htjela vruću čokoladu.,Tako je odlučila da ne dodaje šećer.,Vrući kakao je imao dosadan ukus.,Biti zdrav nije uvek zabavno.,Volela je krafne koje je jela.,1
321,Ana je htjela pileća krila.,Vozila je svoj auto sve do Bufala.,Tamo je našla autentičan restoran.,Naručila je sebi tuce vrućih krila.,Ana je pojela sva krila dok je vozila kući.,Ana je bila srećna sa svojim obrokom lazanje.,1
322,Moj brat se bori sa mnom za daljinski upravljač prošle nedelje.,Konačno smo odlučili da podelimo upotrebu.,Svako od nas bi ga imao jednog dana.,Moj brat se onda posvađao ko će ga dobiti prvog dana.,Ja nikad ne gledam televiziju sa bratom.,Pristala sam da moj brat koristi daljinski prvi.,2
323,Ivy je letjela u malom turističkom avionu.,Odjednom je pilot napravio objavu.,Avion je imao problem sa kormilo i padao je!,Ivy se brzo uspostavila u položaj za sudar.,"Kada se avion iznenada pomerio, Ivy je osjetila val olakšanja.",Ivy je bila sretna što je izabrala da leti.,1
324,Joey je bio učenik drugog razreda koji je voleo da obojava knjige za obojanje.,"Većina njegovih olovaka je bila istrošena, pa je imao samo smeđe i crne.",Roditelji su mislili da je Joey umjetnik zbog njegovih čudnih boja.,Objesili su njegov rad na frižider da ga svi mogu da se dive.,Joey je bio ponosan na sebe.,Joey je želio da ga njegovi roditelji cijene.,1
325,"John je imao veliku prezentaciju klijenta sutra, ali se osjećao nepripremljenim.",Nije da je bio nervozan.,Džon se uvek osećao prijatno pred gomilom ljudi.,"Međutim, ovaj sadržaj je bio bez poliranja i trebao je rafinisanje.",Džon je odlučio da donese peciva na posao.,Džon je preoblikovao prezentaciju i bila je veoma uspješna.,2
326,Fred je odlučio da igra na lutriji.,"Voleo je da igra, ali nikada nije pobjeđivao.","Juče je kupio dvije karte,","Kada je otišao kući, saznao je sjajne vesti.",Fred nije osvojio na lutriji.,Fred je dobio na lutriji.,2
327,Gina je koristila toalet na benzinskoj stanici.,"Otišla je da opere ruke, ali nije bilo sapuna.",Pogledala je u ormar ispod sudopera nadajući se da će naći nešto.,Ni tamo nije bilo sapuna.,Gina je ukrala savon koji je bio u kupatilu.,Morala je da se zadovolji da opere ruke.,2
328,"Kada je došlo vreme za jelo, majka je pozvala.",Tata i Bill su prepoznali taj zvuk kada su ga čuli.,"Ostavljaju rad u dvorištu, pažljivo, i peru ruke.",Mama je bila srećna kad su konačno stigli u kuću.,Onda je vikala da se vrate na posao.,Porodica je sjedila i uživala u zajedničkom obroku.,2
329,Emmin otac ju je odveo da izabere mačića.,Dvoje ih je bilo u kavezu.,Nije mogla da ih razdvoji!,Bila je tužna što je morala da bira.,Onda je Emmin otac rekao da može da zadrži oba mačića.,Emmy je otišla ljuta jer je htjela psa.,1
330,Jill je išla na koledž.,Jill je naporno učila.,Jill je prošla sve testove.,Jill je dobila diplomu.,Jill je našla dobar posao.,Džil je često jela grah.,1
331,Džeri je oduvijek želeo da nauči da svira gitaru.,Bio je zabrinut da je prestar da nauči nešto novo.,"Međutim, odlučio je da se upiše na nedeljne časove gitare.",Na kraju je postao dobar gitarista.,Džeri je odlučio da svira gitaru za svoje prijatelje.,Džeri je bacio svoju gitaru u smeće.,1
332,Kyle je sakupio mnogo stvari.,Imao je veliku kolekciju akcionih figura.,Svaki dan je tražio nove figure za svoju kolekciju.,Uspio je da doda novu cifru jednom mesečno.,Kyle je bio stvarno u Marvel heroje.,Kyle je mislio da je Superman smiješna konstrukcija.,1
333,Francine je primetila da su sve njene prijateljice nosile cipele na visokom potpetu.,"Iako je volela kako potpetice izgledaju, mrzila je kako se osećaju.",Jednog dana je odlučila da obuče par flatsova da bi se upoznala sa svojim prijateljima.,Sve njene prijateljice su joj komplimentirale kako sjajno izgledaju.,Francine je bila srećna što je nosila udobne cipele!,Francine je ponovo testirala formulu za nedostajući genom.,1
334,"Kada sam bio mlad, volio sam se skrivati i šuljati.",Igrao bih je čak i kada drugi ne bi znali.,Samo bih se skrivao i skakao na ljude.,Ovo sam stalno radio u osnovnoj školi.,"Kada sam ostario, morao sam da prestanem da se iznerviram na ljude.",Ljudi su bili veoma srećni kada sam igrao ovu igru bez njih.,1
335,Rachel je gledala dnevnu poštu.,Našla je pismo napisano na stranom jeziku.,Rejčel je pokazala pismo svojim prijateljima.,Niko nije mogao da čita ili razume pismo.,Rachel nije htjela da zna šta piše u pismu.,Rejčel je odnela knjigu profesoru jezika da je pređe.,2
336,Deb je otpuštena sa posla zbog smanjenja.,Bila je veoma uznemirena i otišla je kući da se zamrmli.,"Njen muž joj je rekao da će sve biti u redu, ali Deb nije bila sigurna.","Sledećeg dana, Debin muž joj je dogovorio intervju na svom poslu.",Deb je otišla na isti posao na kojem je radila godinama.,Dobila je posao.,2
337,Betani je bila stidljiva zbog dlaka na ruci.,Pokušala je da je obrije.,Povratio se za nekoliko nedelja.,Dobila je tretman laserskog uklanjanja dlake.,Želela je da ponovo naraste.,Osetila se bolje sa sobom.,2
338,Gina roditelji su vozili u Illinois.,"Gina je sedela na stražnjem sedištu, zgnječena od braće i sestara.","Da bi stvari bile gore, bio je i čas za vožnju.",Saobraćaj je kretao polako.,Gina je izašla i hodala kući.,Gina je zatvorila oči i pokušala da zaspi.,2
339,Jedno ljeto moja sestra i ja smo postavili štand sa limunadom.,Bio je to prvi mesec u novoj kući i nismo poznavali nikoga.,"Malo ljudi je prošlo pored, a još manje se zaustavilo.",Stari pastor je došao iz susedne kuće.,Kupio je limunadu i učinio da se osećamo dobrodošli u komšiluku.,Prolio je našu limonadu na zemlju.,1
340,Bob se preselio iz malog grada u veliki grad.,Bio je zabrinut da će se uvek izgubiti.,Prvi dan se izgubio pokušavajući da se vrati kući sa posla.,Onda je Bob kupio navigacioni sistem da bi naučio da se kreće.,Bob je znao kako da se kreće i nikada nije koristio navigacioni sistem.,Navigacioni sistem je puno pomogao Bobu.,2
341,Kelly je čitala o hibridnim životinjama na internetu.,I videla je slike ligersa.,Bila je impresionirana njihovom veličinom i snagom.,Ali se pitala da li bi mogli da žive u divljini.,Kelly ih je videla samo u zoološkom vrtu.,Kelly se sjetila kada joj je baka pokazala cvijeće.,1
342,Jorie je sa svojom porodicom otišla u Amsterdam da poseti kuću Ane Frank.,Ona je pročitala knjigu unaprijed.,Smatrala je da je dom prilično mali.,Njena majka je plakala dok je gledala kroz muzej.,Jorie je priznala da je to bila veoma emotivna turneja.,Odlučili su da posete humoristički klub na spratu.,1
343,Klara je otišla kući sa posla jednog dana.,Onda je shvatila da se sama zaključala!,Njen ključevi su bili na kuhinjskom stolu tog jutra.,Morala je da pozove mamu za pomoć.,Clara je volela da bude napolju.,Klarin mama je odmah pomogla.,2
344,Pre neki dan sam malo čistio stan.,Odlučio sam da se riješim svih nereda i papira na stolu.,Ispod svih njih je bilo starije pismo od moje djevojke.,Rekla je da želi da prekine sa mnom.,Bila sam ljuta i zbunjena zbog pisma.,Bio sam veoma srećan zbog pisma.,1
345,Ben je bio oženjen svojom srednjoškolskom ljubavlju.,Bili su u braku mnogo godina.,Ben je jednog dana shvatio da nije sretan u svom braku.,Odlučio je da ima aferu.,Njegova žena je bila ponosna na njega.,Njegova žena je saznala i razveli su se.,2
346,Jedan se kladio sa drugim da može da nadmaši patku.,Nađena je patka i buljio se u nju.,"Iako patka nije bila svesna šta se dešava, nije treptala.","Međutim, ona je mokrila oči svojom nictitating membranom.",Čovek je na kraju trepnuo.,Čovek je htio da izgubi opkladu.,1
347,Šej je otišla u morski park.,Tamo je videla znak na kojem su bili delfini koji plivaju.,Šej je rado dala svojih 40 dolara i obučila se.,Onda je skočila u bazen da pliva sa delfinima.,Šej je super provela.,Šej stvarno nije volio delfine.,1
348,Lia je otišla u Englesku.,Ona je bila na obilasku autobusom.,Turneja se zaustavila u Stonehengeu.,Lia je izašla iz autobusa da pogleda.,Lia je mrzila da ide u Englesku.,Lia je napravila mnogo slika Stonehengea.,2
349,Pio sam čašu soka.,Moja čaša je prolila na pultu.,Tražio sam nešto da očistim prljavštinu.,Našao sam paket papirnatih ručnika.,Ja sam počistio nered.,Ostavio sam nered i napravio sendvič.,1
350,Artur i njegovi prijatelji su se družili.,Piju pivo i pričaju.,Odjednom je ponestalo piva.,Arthur nije htio da uzme poslednju.,Arthur je bio zadovoljan što je uzeo posljednju.,Artur je naručio još jednu rundu za svoje prijatelje.,2
351,Hester je oduvijek volela da joj kosa izgleda ravno.,Jednog dana je pozvana da prisustvuje otvaranju galerije.,Odluči da ispravi kosu za taj događaj.,Njene prijateljice joj komplimentiraju kako dobro izgleda.,Hester je ponosna na svoj izgled.,Hester je obrijao glavu.,1
352,Jill je htela da kupi novi auto.,Jill je odvezla svoj stari auto do prodavnice automobila.,Prodavac je zamijenio Džilov stari auto za novi.,"Nakon što je platila prodavcu, Džil je dobila novi auto.",Jill je bila uzbuđena.,Jill je bila depresivna.,1
353,Jaden je bio prilično zaboravljiv.,Nije primetio da je već bio Dan zaljubljenih.,"Osjećajući žurbu, otišao je i kupio cvijeće i čokoladu.",Jadenova devojka je došla kući i našla slatkiše.,Jadenova devojka je dobila pljusak u lice.,Jaden je spasio dan.,2
354,Džon je dobio bicikl za rođendan.,Nije znao da jaše.,Vežbao je celu sedmicu.,Na kraju sedmice je skinuo pomoćne točkove.,Mogao je da vozi bicikl bez njih.,"Shvatio je da biciklizam nije za njega, i umjesto toga je malo odspavao.",1
355,Kventin nikada u životu nije bio na brodu.,"Jedno ljeto, prijatelj je pozvao Quentina u svoju kuću na jezeru.","Kada su bili tamo, Quentin i njegov prijatelj su išli jedrenjem.",To je bilo uzbudljivo iskustvo.,Quentin je bio sretan što je otišao.,Kventin je zakleo da više nikada neće ploviti.,1
356,Čovek je naručio palačinke u restoranu od poslužitelja.,Donijela mu je tanjur palačinki nekoliko minuta kasnije.,Čovek se žalio da su palačinke suviše debele.,Konobar ih je vratio kuhari.,Kuvar ga je pohvalio.,Kuvar je odlučio da ponovo napravi palačinke.,2
357,Moja deca su htela da dobiju ljubimca.,Kao porodica smo odlučili da je ovo sjajna ideja.,Otišli smo u naš lokalni sklonište za životinje da pronađemo našeg novog dlakavog prijatelja.,Po dolasku smo sreli crnog labasa koga smo svi automatski voljeli.,Odlučili smo da crni laboratorij ne ide kući sa nama.,Usvojili smo crnu laboratoriju i odveli je kući.,2
358,Cveće u mom vrtu umire.,Suše se i osušuju od sunca.,Prijatelj mi je došao da mi pomogne da procenim šta nije u redu sa mojim biljkama.,Otkrila je da im treba više vode.,"Nakon što ih više zalijem, moje biljke izgledaju bolje nego ikada.",Nisam ih opet zalivala.,1
359,Jill je igrala video igre sa sestrom.,Jill je bila ljuta što gubi svaku utakmicu.,Jill je uzela kontroler i bacila ga na TV.,TV ekran je puknuo u sredini.,Jill i njena sestra nisu mogle više da igraju video igre.,Jill je postala bolja u video igrama.,1
360,"Počeo sam da gledam ""Buffy the Vampire Slayer"".","Posle par sati, osetio sam da treba da trčim.","Nažalost, vani je bilo mračno.",Stajao sam na ulazu neko vreme.,Onda sam zaspala do sledećeg jutra.,Onda sam zamislio da sam Buffy i pobegao.,2
361,"Sa 12 godina, Drew je odlučio da bude kriminalac.",Odlucio je da razbija vrata i pljacka kuce.,Vježbao je da udara u vrata ormana da bi izgradio snagu.,Njegova majka je došla kući i vidjela sva vrata ormara razbijena.,Drew uvijek želi da poštuje zakon.,Njegova majka je bila veoma ljuta.,2
362,"Dugo vremena, svaki put kad sam pravio tvrdo kuvana jaja, izlazilo je loše.",Tražio sam na internetu rešenje za moj problem.,Sajt je predložio da pečem jaja umjesto da ih kuvam.,Uradio sam šta je tražio.,Pečena jaja su bila sjajna.,Ostavio sam ljusku i pojeo ih cele.,1
363,Dečak je vidio novčić na pločniku.,Nagnuo se i podigao ga.,"Dok je to radio, pljuvačka je letjela tamo gde mu je glava bila.",Pogledao je oko sebe i ugledao svog glavnog neprijatelja kako drži slamu.,Dečak je bio zahvalan.,Dečak je bio ljut.,2
364,Hektor primeti da samo jedno uho slušalica radi.,Želi da kupi nove da bi mogao da sluša muziku.,Konačno je našao dobar par slušalica koje može da priušti.,Kupuje ih i odmah počinje da sluša muziku.,Hector odluči da ne voli muziku.,Hector je sretan što oba uha rade.,2
365,Tom je htio da ide na utakmicu Njujorških džinova.,"Međutim, karte su bile preskupe.",Konačno je našao karte koje su bile u njegovom cenovnom rasponu.,Sjedila je na gornjoj palubi.,"U svakom slučaju, uživao je u gledanju utakmice.",Tom je mislio da je to bila najbolja hokejska utakmica ikada.,1
366,Trip je volio lubenice.,Jeo je bar jedan dnevno.,Njegova mama mu je uvek govorila da će mu biti drvo koje guta seme.,Ionako ih je uvek progutao.,Trip je uživao u ukusu semena.,Trip je potpuno prestao da jede lubenicu.,1
367,"Angie, radnica MTurka, smatrala se marljivom.",Jednog dana jedan od njenih omiljenih kandidata odbio je njen posao.,Angie je bila veoma iznenađena i poslala im je e-mail.,Odgovorili su da njen rad nije bio dovoljno dobar.,Angie je odlučila da kaže podnositelju zahtjeva da odbije još njezina rada.,Angie je pokušala da detaljno razgovara o tome.,2
368,Donovan je pozvao Trinu da ode na ples sa njim.,Trina je voljela Donovana pa je pristala ali je bila zabrinuta.,Nakon škole je trčala kući da pita oca za pomoć.,"Kada joj je otac došao kući, objasnila je situaciju i tata se nasmijao.",Trina je tata preklinjao Trinu.,Trinin tata ju je naucio da plese.,2
369,Andy je oduvek želeo veliki dečiji bicikl.,"Kada je napunio 6 godina, tražio je bicikl za rođendan.",Nije znao da vozi bicikl.,Na Andyjev rođendan mu je majka poklonila bicikl.,Endi je plakao satima.,Njegov tata ga je naučio da ga vozi.,2
370,Suzi je otišla u prodavnicu sladoleda.,Naručila je milkšejk od vanilije.,"Kada je pokušala da plati čoveku za njen milkšek, on joj se nasmijao.",Rekao joj je da je osvojila specijalno takmičenje.,Rekao joj je da mu duguje šezdeset dolara.,Dao joj je milkshake besplatno.,2
371,Ned i njegovi prijatelji su otišli na sajam.,Koristio je poslednji novac da kupi čokoladni vat.,"Dok je odlazio, video je malog dječaka koji je plakao.",Bacio je svoju vatnu u lokvu.,Ned mu je dao svoju vatnu od šećera.,Kupio je još vatne bombone za dječaka.,1
372,Sebastian je primetio da je sunčano i toplo.,Imao je posla.,Nije imao volje da radi svoje poslove.,Sebastian je odlučio da je bolje biti vani.,Sebastian je osetio da ostaje unutra tog dana.,Sebastian je izašao van i otišao u šetnju.,2
